sensible_heat,latent_heat,ground_temperature,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,net_long_wave_radiation,reflected_short_wave_radiation,incoming_short_wave_radiation,net_short_wave_radiation,parametrized_albedo,incoming_short_wave_on_horizontal,direct_incoming_short_wave,diffuse_incoming_short_wave,air_temperature,surface_temperature(mod),bottom_temperature,relative_humidity,wind_velocity,wind_velocity_drift,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_height_of_new_snow,3d_sum_of_daily_height_of_new_snow,snow_water_equivalent,total_amount_of_water,rain_rate,virtual_lysimeter,sublimation_mass,evaporated_mass,stability_class,z_Sdef,deformation_rate_stability_index,z_Sn38,natural_stability_index,z_Sk38,Sk38_skier_stability_index,z_SSI,structural_stability_index
0.9555314169472781,0.95358118282547,0.11285046728971959,0.28525731489321665,0.21214666317862008,0.21548059953766996,0.4963920934675583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633457645178476,0.283260344306856,0.11285046728971959,0.6738636363636363,0.5833333333333334,0.5833333333333334,0.8805555555555555,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.893307790296938,0.949985441983177,0.35420560747663554,0.28525731489321665,0.2947720607470844,0.25263602694439624,0.41792931148504664,0.06677475803843187,0.2946877973794012,0.2946883463875265,0.0,0.2701290143789937,0.0,0.2701290143789937,0.4395311667554608,0.4782543038356992,0.35420560747663554,0.7318181818181819,0.45833333333333337,0.45833333333333337,0.9,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.7813502918028579,0.9376531047873548,0.4929906542056075,0.28525731489321665,0.48003781776792553,0.366359275185802,0.28604599897126903,0.19954468928568467,0.8806273332845327,0.8806273332845325,0.0,0.8072373396211097,0.0,0.8072373396211097,0.5783164624400638,0.5903805496828753,0.4929906542056075,0.5647727272727273,0.20833333333333334,0.20833333333333334,0.5861111111111111,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.7727640791175804,0.9375562895098325,0.4261682242990654,0.28525731489321665,0.49693648542593183,0.4059705202455819,0.31637151884782133,0.22035462816291665,0.9724668765097725,0.972467242515189,0.0,0.8938347271252278,0.0,0.8938347271252278,0.6030900372935535,0.5363938387194201,0.4261682242990654,0.5125000000000001,0.08333333333333334,0.08333333333333334,0.4916666666666667,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.7681011583240346,0.9405743539545112,0.24065420560747663,0.28525731489321665,0.3510810649556878,0.3553379234918347,0.4765522815783673,0.07900097033430921,0.34864431593587586,0.34864394993045894,0.0,0.3195888878674682,0.0,0.3195888878674682,0.46323921150772507,0.3865146481425552,0.24065420560747663,0.7829545454545456,0.25,0.25,0.9166666666666667,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.8028390294962822,0.9443812306972308,0.20630841121495325,0.28525731489321665,0.2914997223331358,0.30365638438020426,0.49707546476596376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38865210442194986,0.35876623376623384,0.20630841121495325,0.7897727272727273,0.4166666666666667,0.4166666666666667,0.913888888888889,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.8758045562720335,0.949733222108894,0.17383177570093455,0.28525731489321665,0.27111300811888717,0.2158733315105268,0.40255713131016246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30287693127330845,0.3325279371791,0.17383177570093455,0.8352272727272728,0.5416666666666667,0.5416666666666667,0.9027777777777778,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.9296710675738395,0.9489011823253173,0.18644859813084108,0.28525731489321665,0.25275945788413245,0.14669782008898624,0.33173635094422815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24720298348428343,0.342721232256116,0.18644859813084108,0.7488636363636365,0.6666666666666667,0.6666666666666667,0.9,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.9639734563085705,0.9521382422132473,0.16799065420560744,0.28525731489321665,0.2580741393474598,0.17920011931097912,0.3703064148725109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132658497602557,0.3278088190878889,0.16799065420560744,0.7545454545454546,0.7083333333333334,0.7083333333333334,0.9,0.0,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443609022556391,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
0.8797169857900403,0.942773954189583,0.36308411214953273,0.28525731489321665,0.32575142160844817,0.2053789366408989,0.2998750826658829,0.0689866226560621,0.2969387306932143,0.2950607568992021,0.011428571428571399,0.2721923587145935,0.0,0.2721923587145935,0.3265849760255727,0.4854273633343401,0.36308411214953273,0.734090909090909,0.5,0.5,0.8916666666666667,0.06717984604618615,0.0,0.9888211382113822,0.0,0.0,0.0,0.0,0.0,0.0,0.030932571078556476,0.7132116004296456,0.5613207547169811,0.0,0.0,0.005906497146861548,0.0,0.004923274874663423,0.0,0.005956254066770108,0.0,0.005953268792038017
