sensible_heat,latent_heat,ground_temperature,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,net_long_wave_radiation,reflected_short_wave_radiation,incoming_short_wave_radiation,net_short_wave_radiation,parametrized_albedo,incoming_short_wave_on_horizontal,direct_incoming_short_wave,diffuse_incoming_short_wave,air_temperature,surface_temperature(mod),bottom_temperature,relative_humidity,wind_velocity,wind_velocity_drift,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_height_of_new_snow,3d_sum_of_daily_height_of_new_snow,snow_water_equivalent,total_amount_of_water,rain_rate,virtual_lysimeter,sublimation_mass,evaporated_mass,stability_class,z_Sdef,deformation_rate_stability_index,z_Sn38,natural_stability_index,z_Sk38,Sk38_skier_stability_index,z_SSI,structural_stability_index,origin_index
0.7016637435290406,0.9158825284149268,0.4801401869158879,0.2852573148932166,0.4635417139846097,0.2589939133915649,0.2078293779647104,0.2099206978450236,0.8818505233877462,0.8818507063904544,0.0,0.8083585911283574,0.0,0.8083585911283574,0.4418604651162791,0.5781990521327015,0.4801401869158879,0.6204545454545454,0.1666666666666666,0.1666666666666666,0.7555555555555555,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,10
0.685446096019766,0.9308946124620197,0.3925233644859813,0.2852573148932166,0.5102433883584231,0.3263520379360957,0.2265855979543951,0.2438353944458868,0.9435502525437376,0.92335755069175,0.0342857142857142,0.8649163691312951,0.0,0.8649163691312951,0.4539299381807478,0.5071090047393366,0.3925233644859813,0.7227272727272727,0.0,0.0,0.5416666666666667,0.0860677783754707,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0360624189432288,0.8419864559819413,0.0405405405405404,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,11
0.733298212626663,0.9419797831123432,0.2546728971962617,0.2852573148932166,0.3578372141617684,0.2668767384811191,0.3878004663630221,0.0952697510459485,0.3501939828709465,0.3376884927896932,0.0057142857142856,0.321009408179164,0.0,0.321009408179164,0.3249926405652046,0.3952606635071091,0.2546728971962617,0.8272727272727273,0.3333333333333333,0.3333333333333333,0.913888888888889,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,12
0.7912981222108332,0.9474589562169876,0.2768691588785046,0.2852573148932166,0.3239772510470514,0.2229258829687869,0.3809793623466341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802472770091257,0.4132701421800949,0.2768691588785046,0.7886363636363637,0.4583333333333333,0.4583333333333333,0.913888888888889,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,13
0.7820913919516995,0.9432998290549436,0.2572429906542056,0.2852573148932166,0.3221011892324045,0.1841378673263058,0.3301733969679139,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2525758021783927,0.3791848341232228,0.2572429906542056,0.7886363636363637,0.4166666666666667,0.4166666666666667,0.9,0.0511027434104357,0.0152446101120987,0.9947037404832836,0.0,0.0455723586195636,0.0176144386334414,0.001264136760381,0.0,0.0,0.0,0.8905191873589164,0.5783783783783784,0.0,0.0172532354645547,0.0,0.0205071219315082,0.0049262663390505,0.0193440521154579,0.0059373470239686,0.0193440521154579,0.0059313762294466,14
0.7804537583000348,0.9440922138724503,0.2684579439252336,0.2852573148932166,0.3114035486186187,0.1712718240323524,0.3294324463718845,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.2602296143656167,0.3995829383886257,0.2684579439252336,0.7772727272727273,0.4583333333333333,0.4583333333333333,0.9,0.050564819795589,0.0158112481055175,0.9917245945051308,0.0,0.0472662707402191,0.0182691625056203,0.0025188537237399,0.0,0.0,0.0,0.8927765237020316,0.5783783783783784,0.0,0.0178945335136179,0.0059064971468615,0.0212693660516672,0.0049262663390505,0.0200630652482761,0.0059373470239686,0.0200630652482761,0.0059313762294466,15
0.7844449713575569,0.9426235511200742,0.2679906542056075,0.2852573148932166,0.297358068882812,0.1473770104796411,0.3187467765016961,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.2160730055931705,0.3002843601895735,0.2679906542056075,0.7931818181818182,0.5833333333333334,0.5833333333333334,0.8916666666666667,0.0701990317374932,0.0314449951528557,0.9940417080436942,0.0,0.094001918406498,0.0363332307862208,0.0042181851065473,0.0,0.0,0.0,0.8860045146726863,0.5783783783783784,0.0,0.0181340544717017,0.0059064971468615,0.0215540596387146,0.0049262663390505,0.0399008974669947,0.0059373470239686,0.0399008974669947,0.0059313762294466,16
0.7478459351164934,0.9425892549332028,0.3979672897196262,0.2852573148932166,0.304530711994985,0.1978968868999352,0.3773617800248436,0.2481707880205129,0.2376905058194861,0.0364797599004465,0.9771428571428572,0.2178817807701676,0.0,0.2178817807701676,0.3338239623196939,0.507090047393365,0.3979672897196262,0.7772727272727273,0.5416666666666667,0.5416666666666667,0.888888888888889,0.0535233996772458,0.0455426753505645,0.9821251241310824,0.0,0.1361456356252168,0.0526224451964566,0.0054842058263328,7.5277113875454e-05,0.0,0.0,0.8589164785553047,0.5783783783783784,0.0,0.0177709097933165,0.0032675943537891,0.0211224274260944,0.0049262663390505,0.0577895976991579,0.0059373470239686,0.0577895976991579,0.0059313762294466,17
0.6968514071194163,0.9209812281964672,0.5642523364485982,0.2852573148932166,0.4974425598023094,0.2791628603980416,0.1815910097994347,0.9687426487372818,0.9669562989532248,0.1913046263084693,0.914285714285714,0.929179312339336,0.0,0.929179312339336,0.4336178981454225,0.5924170616113745,0.5642523364485982,0.6863636363636365,0.0833333333333333,0.0833333333333333,0.8666666666666667,0.0728886498117267,0.0445869004219063,0.971201588877855,0.0,0.133288434457846,0.0515180916771185,0.0067973255312294,0.0248979054143064,0.0,0.0,0.6252821670428894,0.5567567567567567,0.0,0.0352868456635116,0.0,0.0419417939369449,0.0049262663390505,0.0565768044630791,0.0059373470239686,0.0565768044630791,0.0059313762294466,18
0.6595493416712721,0.9068894251637554,0.5046495327102805,0.2852573148932166,0.546161114189932,0.3004044053496464,0.1331459164178671,0.9803713661891575,0.9980155186296756,0.2179159651562842,0.8628571428571428,0.928692161774248,0.0,0.928692161774248,0.4306741242272593,0.6464454976303319,0.5046495327102805,0.625,0.0416666666666666,0.0416666666666666,0.3916666666666666,0.0,0.0339846256775761,0.966898378020523,0.0,0.1015939100797975,0.0392676558518904,0.0060305540536212,0.0,0.0,0.0,0.5417607223476297,0.1972972972972973,0.0,0.0384624299787521,0.0020712784062468,0.045716279881347,0.0049262663390505,0.0431234623514328,0.0059373470239686,0.0431234623514328,0.0059313762294466,19
0.7031583725519683,0.9325711958473034,0.2600467289719626,0.2852573148932166,0.4013727503157053,0.2615188808030628,0.3107488685974967,0.1343815181196101,0.3605709684503331,0.3095838518410072,0.0242857142857142,0.3305215933178509,0.0,0.3305215933178509,0.3364733588460407,0.3996208530805688,0.2600467289719626,0.825,0.2083333333333333,0.2083333333333333,0.9055555555555556,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.1296071622808852,0.8419864559819413,0.3,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,20
0.7297184838557,0.9413635235044988,0.2817757009345795,0.2852573148932166,0.3344977332812456,0.2177425149085983,0.3569638459694467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522814247865764,0.4172511848341233,0.2817757009345795,0.8113636363636365,0.3333333333333333,0.3333333333333333,0.9055555555555556,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,21
0.7418406633200508,0.9350626709227282,0.266588785046729,0.2852573148932166,0.3405892560256564,0.1468278813881162,0.2488577011644547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040035325287018,0.4049289099526068,0.266588785046729,0.7795454545454545,0.4166666666666667,0.4166666666666667,0.9027777777777778,0.0,0.0,0.9904005296259516,0.0,0.0,0.0176144386334414,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,22
0.7812961016938207,0.9331052875074354,0.2355140186915887,0.2852573148932166,0.3244723860053965,0.1341055354265244,0.256979100834659,0.0,0.0,0.0,0.0114285714285713,0.0,0.0,0.0,0.2054754194877834,0.3797156398104266,0.2355140186915887,0.7477272727272727,0.5833333333333334,0.5833333333333334,0.8833333333333334,0.0508337816030123,0.0,0.9904005296259516,0.0,0.0,0.0182691625056203,0.0,0.0,0.0,0.0262728527799857,0.8442437923250564,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,23
0.8093720620621637,0.9348951197597838,0.2247663551401869,0.2852573148932166,0.3095547419392938,0.1189352027672,0.2597903545666528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804533411833971,0.3709952606635072,0.2247663551401869,0.7272727272727273,0.75,0.75,0.8916666666666667,0.0,0.0,0.9904005296259516,0.0,0.0,0.0363332307862208,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,24
0.8269948453750919,0.9272359952771292,0.3572429906542056,0.2852573148932166,0.3435237255952975,0.1549159883810442,0.255380972098125,0.0668814614876603,0.2809611302247273,0.2809613132274357,0.0,0.2575463044664192,0.0,0.2575463044664192,0.3305858110097145,0.478483412322275,0.3572429906542056,0.6806818181818183,0.6666666666666667,0.6666666666666667,0.8916666666666667,0.0,0.0,0.9904005296259516,0.0,0.0,0.0526224451964566,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,25
0.7354654247099083,0.917416925525473,0.4644859813084112,0.2852573148932166,0.4609252209937223,0.2548318228006611,0.2062312492281764,0.186951650255018,0.7853597833247933,0.7853597833247931,0.0,0.7199092262693594,0.0,0.7199092262693594,0.4495142773035031,0.5654976303317537,0.4644859813084112,0.4556818181818182,0.1666666666666666,0.1666666666666666,0.675,0.0,0.0,0.9904005296259516,0.0,0.0,0.0515180916771185,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,26
0.7227232509841948,0.9332528325613716,0.405607476635514,0.2852573148932166,0.4749343605491002,0.3045151754647068,0.2527585881259035,0.1692197511330746,0.710870360881341,0.7108703608813409,0.0,0.6516276264024871,0.0,0.6516276264024871,0.4792463938769503,0.5177251184834124,0.405607476635514,0.5386363636363637,0.1666666666666666,0.1666666666666666,0.5472222222222223,0.0,0.0,0.9904005296259516,0.0,0.0,0.0392676558518904,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,27
0.7199452707446666,0.9404368119550792,0.2191588785046729,0.2852573148932166,0.3420882884683524,0.2542313732332926,0.3954496916337959,0.0836253509002737,0.3513007832515921,0.3513011492570089,0.0,0.3220239696866199,0.0,0.3220239696866199,0.3238151309979394,0.3664454976303318,0.2191588785046729,0.7056818181818182,0.2916666666666667,0.2916666666666667,0.8972222222222223,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,28
0.7682208655747265,0.9442715543496318,0.1813084112149532,0.2852573148932166,0.2809459348965667,0.2012532460200972,0.4197339842075823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672946717692082,0.3357345971563982,0.1813084112149532,0.7204545454545456,0.4166666666666667,0.4166666666666667,0.9055555555555556,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,29
0.7959388530659731,0.9444251726866596,0.191822429906542,0.2852573148932166,0.273964077731646,0.1502304289365371,0.3601165181133364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992934942596408,0.344265402843602,0.191822429906542,0.7147727272727273,0.4583333333333333,0.4583333333333333,0.9,0.0,0.0,0.9904005296259516,0.0,0.0,0.0176144386334414,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,30
0.7781555355246563,0.936709602396446,0.1990654205607476,0.2852573148932166,0.2806234157952595,0.0873987703613988,0.2623110394374587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212834854283191,0.3501421800947868,0.1990654205607476,0.7090909090909092,0.5,0.5,0.9,0.0,0.0,0.9904005296259516,0.0,0.0,0.0182691625056203,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,31
0.7833470648530605,0.9368385703491602,0.1838785046728971,0.2852573148932166,0.2786156208265574,0.0850226323298468,0.2622238687791023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601413011480718,0.3378199052132702,0.1838785046728971,0.6738636363636363,0.5416666666666667,0.5416666666666667,0.9027777777777778,0.0,0.0,0.9904005296259516,0.0,0.0,0.0363332307862208,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,32
0.8009726159975127,0.9354920877625132,0.361214953271028,0.2852573148932166,0.3262757674591853,0.1481108932842024,0.2735269974793151,0.0695083126989741,0.2919939975111632,0.2919945465192884,0.0,0.267659711239154,0.0,0.267659711239154,0.32057697968796,0.4817061611374409,0.361214953271028,0.6647727272727273,0.4583333333333333,0.4583333333333333,0.8972222222222223,0.0,0.0,0.9904005296259516,0.0,0.0,0.0526224451964566,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,33
0.7232611329103472,0.9324493729335208,0.4649532710280374,0.2852573148932166,0.4618518955946616,0.2634587947899452,0.2167207851170628,0.206565472632828,0.8677549227728572,0.8677549227728569,0.0,0.7954376940466309,0.0,0.7954376940466309,0.4427435972917281,0.565876777251185,0.4649532710280374,0.5659090909090909,0.0833333333333333,0.0833333333333333,0.1916666666666666,0.0,0.0,0.9904005296259516,0.0,0.0,0.0515180916771185,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,34
0.7165463736332679,0.9241471949470283,0.4299065420560748,0.2852573148932166,0.4888662772210664,0.3092520553850576,0.2370460769571628,0.2160674425534213,0.907670009516141,0.907669643510724,0.0,0.8320263249186909,0.0,0.8320263249186909,0.4483367677362379,0.537440758293839,0.4299065420560748,0.6704545454545455,0.2083333333333333,0.2083333333333333,0.2527777777777777,0.0,0.0,0.9904005296259516,0.0,0.0,0.0392676558518904,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,35
0.7042378268463051,0.8998336992188687,0.2712616822429907,0.2852573148932166,0.4591445521527014,0.2753394849477044,0.2375327797996528,0.1084118484494172,0.3474123417026572,0.3204093770587804,0.1314285714285714,0.3184595842847643,0.0,0.3184595842847643,0.3043862231380631,0.4116208530805688,0.2712616822429907,0.9170454545454546,0.3333333333333333,0.3333333333333333,0.9583333333333334,0.0632060247444862,0.00954409535903,0.9980139026812316,0.0,0.0285311945141737,0.0110277587145325,0.0009947305655457,0.0,0.0,0.0,0.5846501128668171,0.518918918918919,0.0,0.0108016225613289,0.0,0.0128387624094261,0.0049262663390505,0.0121106067431303,0.0059373470239686,0.0121106067431303,0.0059313762294466,36
0.7492879753404664,0.944127939067108,0.2719626168224299,0.2852573148932166,0.2482988253036676,0.2231055046342389,0.5022555407849718,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2678834265528408,0.3277156398104267,0.2719626168224299,0.8568181818181819,0.375,0.375,0.913888888888889,0.0,0.0104589085050314,0.994372724263489,0.2412297989751675,0.0312659442029429,0.0120847827973274,0.0010908124951723,0.0,0.0,0.0,0.899548532731377,0.5783783783783784,0.0,0.0118369712188526,0.0,0.0140693733985985,0.0049262663390505,0.0132714231262344,0.0059373470239686,0.0132714231262344,0.0059313762294466,37
0.7797627230295577,0.9445812917873136,0.2626168224299065,0.2852573148932166,0.3169726812693626,0.1743253923450378,0.3247615519282876,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.241389461289373,0.4092322274881518,0.2626168224299065,0.8318181818181819,0.5416666666666667,0.5416666666666667,0.9027777777777778,0.0,0.0112371823755103,0.991393578285336,0.3961371698856917,0.0335925222963733,0.0129840420916455,0.0011737067089678,0.0,0.0,0.0,0.8905191873589164,0.5783783783783784,0.0,0.0127177902259996,0.0,0.0151163111058049,0.0049262663390505,0.0142589833327558,0.0059373470239686,0.0142589833327558,0.0059313762294466,38
0.8016710321520537,0.939260024043056,0.2539719626168225,0.2852573148932166,0.3318085599295001,0.1583134038818807,0.2788226149744662,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2346187812775979,0.4068436018957347,0.2539719626168225,0.7761363636363636,0.625,0.625,0.888888888888889,0.0,0.011066508281107,0.9864283349884144,0.3642096964919196,0.0330823078022,0.0127868361060494,0.0011567510743278,0.0,0.0,0.0,0.8318284424379233,0.5783783783783784,0.0,0.0125246281630287,0.0,0.0148867195033474,0.0049262663390505,0.0140424131120274,0.0059373470239686,0.0140424131120274,0.0059313762294466,39
0.8289000360740709,0.9302647772802052,0.2091121495327103,0.2852573148932166,0.3376956691589975,0.1530735832982643,0.2621439623422755,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2246099499558435,0.4009668246445499,0.2091121495327103,0.7181818181818183,0.75,0.75,0.8861111111111112,0.0,0.0089842843293873,0.9794769943727244,0.0,0.0268576909732851,0.0103809230817773,0.0009382117834124,0.0,0.0,0.0,0.7121896162528216,0.5783783783783784,0.0,0.0101680509947846,0.0,0.0120857019533653,0.0049262663390505,0.0114002564191413,0.0059373470239686,0.0114002564191413,0.0059313762294466,40
0.7119102558306678,0.8978745295438428,0.35,0.2852573148932166,0.3827029826203086,0.1568815626058485,0.1954511444781019,0.1083404050665556,0.3034155625503257,0.2654884342288265,0.1314285714285714,0.2781294223508168,0.0,0.2781294223508168,0.2876067118045334,0.4726066350710901,0.35,0.6920454545454546,0.7083333333333334,0.7083333333333334,0.8833333333333334,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.001798937371878,0.327313769751693,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,41
0.6680862567016121,0.8896780981335373,0.4920560747663551,0.2852573148932166,0.4733399351327779,0.2476726164204994,0.1764552051779371,0.1947912546329291,0.8182922187248372,0.8182920357221285,0.0,0.7500971281601879,0.0,0.7500971281601879,0.435089785104504,0.5878672985781992,0.4920560747663551,0.5352272727272728,0.3333333333333333,0.3333333333333333,0.7833333333333333,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,42
0.722899469591219,0.9227310482307992,0.4039719626168224,0.2852573148932166,0.482534000781314,0.2971558192287559,0.2303920500359578,0.1707165771301018,0.7171590659541762,0.7171592489568844,0.0,0.6573922414226944,0.0,0.6573922414226944,0.4836620547541949,0.5163981042654029,0.4039719626168224,0.5125000000000001,0.2083333333333333,0.2083333333333333,0.7527777777777778,0.0,0.0,0.9904005296259516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419864559819413,0.5783783783783784,0.0,0.0,0.0059064971468615,0.0,0.0049262663390505,0.0,0.0059373470239686,0.0,0.0059313762294466,43
