sensible_heat,latent_heat,ground_temperature,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,net_long_wave_radiation,reflected_short_wave_radiation,incoming_short_wave_radiation,net_short_wave_radiation,parametrized_albedo,incoming_short_wave_on_horizontal,direct_incoming_short_wave,diffuse_incoming_short_wave,air_temperature,surface_temperature(mod),bottom_temperature,relative_humidity,wind_velocity,wind_velocity_drift,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_height_of_new_snow,3d_sum_of_daily_height_of_new_snow,snow_water_equivalent,total_amount_of_water,rain_rate,virtual_lysimeter,sublimation_mass,evaporated_mass,stability_class,z_Sdef,deformation_rate_stability_index,z_Sn38,natural_stability_index,z_Sk38,Sk38_skier_stability_index,z_SSI,structural_stability_index
0.8444882562504605,0.9421869472203533,0.1096232410349523,0.3048518315558741,0.21747221802741334,0.12878253516930782,0.41960253251150037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23399942079351288,0.27181943052307234,0.1096232410349523,0.6738636363636363,0.5833333333333334,0.5833333333333334,0.8805555555555555,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8380063535557053,0.9414158361637164,0.1366318656377667,0.3048518315558741,0.2295443845327032,0.12858100441177112,0.4003155168682857,0.002944065367995121,0.012385623307224949,0.012385623307224945,0.0,0.011311007241183833,0.0,0.011311007241183833,0.23863307269041412,0.29390800757322644,0.1366318656377667,0.6465909090909092,0.5833333333333334,0.5833333333333334,0.8944444444444445,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8104907335751927,0.9407875682855458,0.2589650476622787,0.3048518315558741,0.29331189539232305,0.1611895572018769,0.3510194964294939,0.053144555871557315,0.22357953297708807,0.2235798989825049,0.0,0.20418106168376243,0.0,0.20418106168376243,0.31161309006660876,0.39395626832980657,0.2589650476622787,0.6659090909090909,0.5833333333333334,0.5833333333333334,0.9,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7554503802184633,0.9310479030046396,0.34407625964593735,0.3048518315558741,0.36944915743561935,0.18856707250288063,0.2741087695540184,0.15405361435353668,0.6480989678647244,0.6480986018593075,0.0,0.5918678403730762,0.0,0.5918678403730762,0.3159571387199537,0.46356312878197276,0.34407625964593735,0.7318181818181819,0.5,0.5,0.9,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.6927236370347137,0.9051509189628253,0.43145710394916026,0.3048518315558741,0.4392394268607924,0.2144944425703058,0.20490447238180343,0.20183986685586172,0.8491376912378304,0.8491371422297048,0.0,0.7754638047768283,0.0,0.7754638047768283,0.38546191717347233,0.5350261721795301,0.43145710394916026,0.6136363636363636,0.33333333333333337,0.33333333333333337,0.8416666666666667,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.6953376627025928,0.9120437075915399,0.4707217430776214,0.3048518315558741,0.4870395210219147,0.26418929871677477,0.20738253628094971,0.209325309653211,0.8806273332845327,0.8806273332845325,0.0,0.8042213053383677,0.0,0.8042213053383677,0.46568201563857514,0.567138137134796,0.4707217430776214,0.6034090909090909,0.20833333333333334,0.20833333333333334,0.6972222222222223,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7004981230202098,0.910766895367069,0.47889241942805266,0.3048518315558741,0.5039041333179357,0.2828221315820604,0.20997228756709974,0.21681075245056033,0.9121177073420688,0.9121175243393601,0.0,0.832979474399153,0.0,0.832979474399153,0.46597161888213146,0.573820395738204,0.47889241942805266,0.5647727272727273,0.20833333333333334,0.20833333333333334,0.5861111111111111,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.6988584712430597,0.9126060012898254,0.48093508851566047,0.3048518315558741,0.5076217210165848,0.28782535169307744,0.21194077776304132,0.2242961952479096,0.9436080813996048,0.9436077153941876,0.0,0.8617376434599383,0.0,0.8617376434599383,0.46973646104836375,0.575490960389056,0.48093508851566047,0.6170454545454546,0.20833333333333334,0.20833333333333334,0.5750000000000001,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7076278362596194,0.911761652840839,0.4698138901497957,0.3048518315558741,0.5023273786787241,0.28468410053756144,0.2153542235283442,0.23178076804958278,0.975097723446307,0.9750979064490153,0.0,0.8904951440214776,0.0,0.8904951440214776,0.48305821025195483,0.5663956639566397,0.4698138901497957,0.48863636363636365,0.25,0.25,0.5222222222222223,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7072260873989837,0.9285850687115029,0.41398093508851563,0.3048518315558741,0.4692910378154618,0.2869053199738887,0.2707511674822173,0.23738963017353804,0.9986948246834054,0.998695190688822,0.0,0.9192533130822628,0.0,0.9192533130822628,0.492035910802201,0.5207335635000185,0.41398093508851563,0.5125000000000001,0.08333333333333334,0.08333333333333334,0.4916666666666667,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7035814885668654,0.9335652113912591,0.32546527462551067,0.3048518315558741,0.4065850603608323,0.26443025940513376,0.33421054468542555,0.17089325066054423,0.7189459043993852,0.7189462704048019,0.0,0.6565678713914411,0.0,0.6565678713914411,0.40573414422241527,0.44834242862976575,0.32546527462551067,0.65,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.709550003303606,0.9342860852283508,0.2408079891057649,0.3048518315558741,0.3385047924457907,0.24114907580623257,0.40485281696531417,0.06660425897683289,0.28020203499011787,0.2802018519874093,0.0,0.2558908153551603,0.0,0.2558908153551603,0.3750362004054445,0.3791068047666778,0.2408079891057649,0.7363636363636363,0.25,0.25,0.9444444444444445,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7156909131090882,0.9352272765101958,0.23377212891511573,0.3048518315558741,0.3106917289225657,0.22394010155397748,0.4216827100944457,0.011120284732184882,0.04678427640729083,0.0467846424127077,0.0,0.04272512380606035,0.0,0.04272512380606035,0.33912539820445986,0.37335263763596543,0.23377212891511573,0.7829545454545456,0.2916666666666667,0.2916666666666667,0.9166666666666667,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7250010062707758,0.9361027962460086,0.21947344530186108,0.3048518315558741,0.3019329679408027,0.21456454022510107,0.4208171328451664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379669852302346,0.3616586850800015,0.21947344530186108,0.7693181818181819,0.33333333333333337,0.33333333333333337,0.913888888888889,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7458494178438769,0.9382021672820725,0.21152973218338628,0.3048518315558741,0.2941513506791149,0.20789211970927002,0.4226250724222901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226180133217492,0.3551620447711326,0.21152973218338628,0.7863636363636365,0.4166666666666667,0.4166666666666667,0.9194444444444445,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7785627111744662,0.9400633654760747,0.20040853381752155,0.3048518315558741,0.28671617528181703,0.17543690553902913,0.38363221343459664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571676802780191,0.34606674833871626,0.20040853381752155,0.7897727272727273,0.5,0.5,0.913888888888889,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7907123865477167,0.9395631117175892,0.20699046754425782,0.3048518315558741,0.28667175965817715,0.143616951365371,0.3340150917581689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22009846510280912,0.35144967888035045,0.20699046754425782,0.8079545454545455,0.5416666666666667,0.5416666666666667,0.9055555555555556,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.821244540506386,0.9394057421141939,0.17680435769405356,0.3048518315558741,0.2744841125314239,0.125834052564479,0.3254012020355027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19895742832319724,0.32676244570664886,0.17680435769405356,0.8056818181818183,0.625,0.625,0.9055555555555556,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8305576714666416,0.9405630139668548,0.16886064457557876,0.3048518315558741,0.2624563616497737,0.10751665914577246,0.31570534075123735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16304662612221255,0.32026580539778,0.16886064457557876,0.8352272727272728,0.6666666666666667,0.6666666666666667,0.9027777777777778,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8272996325023183,0.9369810396864954,0.15297321833862915,0.3048518315558741,0.25300915850159456,0.08377107858385224,0.2934795507374858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285838401390096,0.3072725247800423,0.15297321833862915,0.8000000000000002,0.7083333333333334,0.7083333333333334,0.9055555555555556,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8026881479529415,0.9312176805959949,0.16273263731275533,0.3048518315558741,0.253111314435966,0.0645906077904781,0.2633588585549048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10715320011584129,0.31525411144522403,0.16273263731275533,0.7795454545454545,0.7916666666666666,0.7916666666666666,0.9,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.7515399740116333,0.9204626787393362,0.18111665910122554,0.3048518315558741,0.2642152203459087,0.0548032227396793,0.2306274737011107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10165073848827105,0.3302891933028919,0.18111665910122554,0.7488636363636365,0.8333333333333334,0.8333333333333334,0.9,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8215999629388575,0.9315732753728978,0.1634135270086246,0.3048518315558741,0.26115054231476464,0.08382803292837349,0.2807681300041185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18245004344048654,0.31581096632884137,0.1634135270086246,0.7454545454545454,0.6666666666666667,0.6666666666666667,0.9083333333333333,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.8572409346394856,0.9380387450016235,0.17998184294144348,0.3048518315558741,0.2638776616062466,0.10052879918336233,0.3025541509315427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17520996235157832,0.3293611018301964,0.17998184294144348,0.7511363636363636,0.7916666666666666,0.7916666666666666,0.9027777777777778,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.9080663424829296,0.9386500653840437,0.16318656377666818,0.3048518315558741,0.2607330354525508,0.09817176554086926,0.3038245949587106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726035331595714,0.31562534803430226,0.16318656377666818,0.7545454545454546,0.9166666666666667,0.9166666666666667,0.9,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.9558349655171892,0.9408602004101898,0.17113027689514299,0.3048518315558741,0.2597514501701117,0.10333708647860063,0.3134227297793476,0.0026517468208183004,0.011155845106507576,0.011155845106507575,0.0,0.010187928508016643,0.0,0.010187928508016643,0.1922965537214017,0.32212198834317113,0.17113027689514299,0.7204545454545456,0.9583333333333333,0.9583333333333333,0.9027777777777778,0.0,0.0,0.9886423666138405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098101265822784,0.7610921501706485,0.0,0.0,0.005906497146861548,0.0,0.004984097782106548,0.0,0.005956254066770108,0.0,0.005956254066770108
0.6817928783369268,0.9113936500759762,0.2700862460281434,0.3048518315558741,0.3732999920051876,0.14466403508387626,0.19950857549718348,0.07581142321722661,0.22087987702217995,0.1963655662103799,0.1428571428571428,0.2017156364647621,0.0,0.2017156364647621,0.2864176078772082,0.478523963321825,0.2700862460281434,0.7,0.6666666666666667,0.6666666666666667,0.8972222222222223,0.11788784281620958,0.011045895209518597,0.9471737982039092,0.0,0.032510044665619714,0.01270646004719087,0.0008924046859629774,0.0,0.0,0.0,0.6613924050632911,0.7610921501706485,0.0,0.012347878628254486,0.0,0.014332985649030681,0.004984097782106548,0.013961513869546558,0.005956254066770108,0.013961513869546558,0.005956254066770108
