timestamp,sensible_heat,latent_heat,ground_temperature,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,net_long_wave_radiation,reflected_short_wave_radiation,incoming_short_wave_radiation,net_short_wave_radiation,parametrized_albedo,incoming_short_wave_on_horizontal,direct_incoming_short_wave,diffuse_incoming_short_wave,air_temperature,surface_temperature(mod),bottom_temperature,relative_humidity,wind_velocity,wind_velocity_drift,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_height_of_new_snow,3d_sum_of_daily_height_of_new_snow,snow_water_equivalent,total_amount_of_water,rain_rate,virtual_lysimeter,sublimation_mass,evaporated_mass,stability_class,z_Sdef,deformation_rate_stability_index,z_Sn38,natural_stability_index,z_Sk38,Sk38_skier_stability_index,z_SSI,structural_stability_index
2024-02-11T02:00:00,0.4597967483743539,0.946957678273028,0.351764705882353,0.0,0.6625492520659721,0.1347626766099243,0.2916400227673582,0.0,0.0,0.0,0.9928571428571428,0.0,0.0,0.0,0.3127548048922538,0.7144426322271411,0.351764705882353,0.3155985489721886,0.0575539568345323,0.0575539568345323,0.0,0.0,0.6430841303923482,0.2545295727888503,0.0,0.0417355971557103,0.0354630457481866,0.7386234015862558,0.0,0.0,0.0,0.9135194307608102,1.0,0.6666666666666666,0.0609130625627852,0.0004024426869556,0.0896843725943033,0.0002453808310497,0.7135025092320803,0.0001801891986585,0.7135025092320803,0.0011604043578294
2023-12-10T13:00:00,0.3767962178916147,0.973560686150803,0.351764705882353,0.0,0.9389100038355596,0.956751003485242,0.8825935113028691,0.1193217610958076,0.1086254561726752,0.0184631119498123,1.0,0.1199764289923394,0.003153830506799,0.369278638970473,0.5189283634245777,0.9796957693971974,0.351764705882353,0.9129383313180168,0.1510791366906475,0.1510791366906475,0.3694444444444444,0.0,0.0422460797709675,2.1353622325059617e-06,0.115113547376664,0.0785178735548783,0.0348026698055964,0.0153077871632584,0.0,0.0,0.0,0.9573070607553368,1.0,0.0,0.0478183891047603,1.0,0.0671815374936882,1.0,0.051232522172774,0.0059562540667701,0.051232522172774,0.0049382320167386
2024-02-24T14:00:00,0.4190018472365408,0.9796960292830428,0.528235294117647,0.0,0.8661389867150182,0.3424162950698788,0.333099101251502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4082702387885846,0.9171520820157774,0.528235294117647,0.9673518742442564,0.316546762589928,0.316546762589928,0.4888888888888889,0.0,0.7328570499056543,0.9399428800135672,0.0,0.1533981521791709,0.1442106685019972,0.9975844315412606,0.7152000445885315,0.0,0.000478484509064,0.9677066228790367,1.0,0.6666666666666666,0.6619895065856338,0.0,0.985290587465958,0.0013450875759178,0.7616671401066818,6.206516842684819e-05,0.7616671401066818,0.0010421593541818
2024-01-10T03:00:00,0.3796132258132678,0.9854580590889972,0.351764705882353,0.0,0.5647512116879947,0.1916326374444346,0.4267895916632117,0.0,0.0,0.0,0.7914285714285714,0.0,0.0,0.0,0.292952824694234,0.6255367306860167,0.351764705882353,0.5296251511487303,0.0503597122302158,0.0503597122302158,0.1972222222222222,0.0,0.0216461708634263,0.455673297586035,0.0,0.0,0.0,0.0282622398729715,0.0,0.0,0.0,0.9775588396278052,1.0,0.0,0.0040329826690744,0.0012443688056862,0.0056660623970465,0.0054564684390173,0.0262506707066881,0.0059562540667701,0.0262506707066881,0.0049382320167386
2024-02-02T16:00:00,0.4168726874789391,0.9396955745774078,0.351764705882353,0.0,0.8557393911921618,0.8904757598313728,0.8840340386061317,0.1446036624156054,0.1316404588084337,0.0223755573001822,1.0,0.1464938126104891,0.0037916304676375,0.4476171039672047,0.3808969132207337,0.8962819958060114,0.351764705882353,0.8681983071342202,0.2302158273381295,0.2302158273381295,0.4055555555555555,0.0,0.8554596915869608,0.1687335590811594,0.0,0.2752624195810961,0.2531769871848473,0.7126771557637135,0.0,0.0,0.0,0.9003831417624522,1.0,0.6666666666666666,0.060232551973628,0.0004805285814395,0.5026654084614302,8.813678829543451e-05,0.8914212669254805,0.0,0.8914212669254805,0.0009800306234517
2024-02-06T06:00:00,0.4110790819645877,0.9863711080039558,0.351764705882353,0.0,0.7414222950591023,0.2217058901279316,0.3141333295856199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1916132789749562,0.7906001397996205,0.351764705882353,0.9709794437726724,0.2302158273381295,0.2302158273381295,0.4055555555555555,0.03020650501636,0.7397592556444791,0.1039105107819825,0.0,0.0575968654767087,0.091489941059303,0.7450459509222636,0.0,0.0,0.0,0.9792008757526,1.0,0.6666666666666666,0.0572542134210828,0.0003974371808989,0.1688105821682518,0.000114177203019,0.7852728592620648,0.0001281345412683,0.7852728592620648,0.0011082963901203
2024-02-10T07:00:00,0.8967977526215523,0.5939878820948288,0.351764705882353,0.0,0.6415582830642632,0.0149079297942942,0.1899177142696525,0.0,0.0,0.0,0.9628571428571427,0.0,0.0,0.0,0.2201514269073965,0.6957693971973504,0.351764705882353,0.1499395405078597,0.4748201438848921,0.4748201438848921,0.7972222222222223,0.0,0.6436306851454227,0.3355577420775082,0.0,0.0077153775455908,0.0336148507400284,0.7422383082308028,0.0,0.0,0.0,0.318007662835249,1.0,0.6666666666666666,0.0612312233577158,0.0004214636099709,0.0901561995579726,0.0002353652869253,0.7259350440299214,9.309775264027228e-05,0.7259350440299214,0.0010732237195469
2023-12-23T08:00:00,0.6189788262874771,0.8121329104570927,0.528235294117647,0.0,0.7723857177725864,0.1594306743003428,0.2275260173284894,0.0,0.0,0.0,0.8228571428571427,0.0,0.0,0.0,0.5532906231799649,0.8174283526944712,0.528235294117647,0.0918984280532043,0.3453237410071942,0.3453237410071942,0.8972222222222223,0.0,0.048508035656191,1.754047548129897e-06,0.0,0.0,0.0,0.0588022443360387,0.0181884051239654,0.0,0.0,0.6852764094143405,1.0,0.0,0.0549063045918262,1.0,0.0771395697269198,1.0,0.0588265000157813,0.0059562540667701,0.0588265000157813,0.0049382320167386
2024-02-13T19:00:00,0.3931800160368157,0.9709379440484714,0.351764705882353,0.0,0.8552425119425366,0.6961022337546696,0.6920082355999971,0.0603875503108905,0.0549737864916952,0.0093446365934643,1.0,0.1098408956982911,0.0029304579422729,0.1827374984102195,0.4228305183459521,0.8575042439170523,0.351764705882353,0.7726723095525997,0.0359712230215827,0.0359712230215827,0.6305555555555555,0.0,0.6399713709415056,0.2917079547057259,0.0,0.0642190296522033,0.0579372685736093,0.7784007105345279,0.1311831752607964,0.0,0.0,0.952928297755884,1.0,0.3333333333333333,0.6827229850552805,0.0,0.0882647528702807,0.0002153341986763,0.7287314963860745,0.0003463636818659,0.7287314963860745,0.0003246727218797
2023-12-17T17:00:00,0.3675822776504396,0.9757978378747058,0.351764705882353,0.0,0.88633669235329,0.891894900138436,0.8607677659178267,0.0985333166449269,0.0996757423770643,0.0322027672339904,0.8714285714285714,0.1116087212728344,0.0035654063384579,0.3367672591001991,0.3803145020384391,0.9168192257763872,0.351764705882353,0.9879081015719468,0.2230215827338129,0.2230215827338129,0.4722222222222222,0.0,0.0856243086733034,2.192559435162371e-06,0.1544635865309318,0.0,0.0510783638971614,0.0679497540423209,0.0,0.0,0.0,0.9611384783798578,1.0,0.0,0.0592810155221224,0.0007928721593753,0.0855248454145869,0.0054564684390173,0.1038380203894833,0.9999999999999998,0.1038380203894833,1.0
