plot_description = timestamp  sensible_heat  latent_heat  ground_heat  ground_temperature  ground_heat_at_soil_interface  rain_energy outgoing_long_wave_radiation  incoming_long_wave_radiation  net_long_wave_radiation reflected_short_wave_radiation  incoming_short_wave_radiation  net_short_wave_radiation  parametrized_albedo  measured_albedo  incoming_short_wave_on_horizontal  direct_incoming_short_wave  diffuse_incoming_short_wave air_temperature  surface_temperature(mod)  surface_temperature(meas)  bottom_temperature  relative_humidity  wind_velocity  wind_velocity_drift  wind_direction  solid_precipitation_rate  snow_height(mod)  snow_height(meas) hoar_size  24h_wind_drift  24h_height_of_new_snow  3d_sum_of_daily_height_of_new_snow snow_water_equivalent  total_amount_of_water  erosion_mass_loss  rain_rate  virtual_lysimeter  virtual_lysimeter_under_the_soil  sublimation_mass  evaporated_mass temperature@0.25m temperature@0.5m temperature@1m temperature@-0.25m temperature@-0.1m profile_type  stability_class  z_Sdef  deformation_rate_stability_index  z_Sn38  natural_stability_index  z_Sk38  Sk38_skier_stability_index  z_SSI  structural_stability_index  z_S5 stability_index_5 
plot_color       = 0x000000 0x669933 0x66CC99 0xCC6600 0xDE22E2 0xFFCC00 0x6600FF 0x8F6216 0xD99521 0xD9954E 0x7D643A 0xF9CA25 0xF9CA9D 0xCC9966 0x996633 0xF9CA25 0x90ca25 0x90CAB8 0x8324A4 0xFAA6D0 0xFA72B7 0xDE22E2 0x50CBDB 0x297E24 0x297E24 0x64DD78 0x2431A4 0x818181 0x000000 0x9933FF 0x99FFCC 0x006699 0x33CCCC 0x3300FF 0x0000FF 0x99CCCC 0x3333 0x0066CC 0x003366 0xCCFFFF 0xCCCCFF 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 0xFF0000 
fields           = timestamp Qs Ql Qg TSG Qg0 Qr OLWR ILWR LWR_net OSWR ISWR Qw pAlbedo mAlbedo ISWR_h ISWR_dir ISWR_diff TA TSS_mod TSS_meas T_bottom RH VW VW_drift DW MS_Snow HS_mod HS_meas hoar_size wind_trans24 HN24 HN72_24 SWE MS_Water MS_Wind MS_Rain MS_SN_Runoff MS_Soil_Runoff MS_Sublimation MS_Evap TS0 TS1 TS2 TS3 TS4 Sclass1 Sclass2 zSd Sd zSn Sn zSs Ss zS4 S4 zS5 S5 
date_created     = 2024-12-11
creator_name     = win
source           = MeteoIO-2.90
"history          = 2024-12-11T11:03:50Z, win@DESKTOP-1R2J9EE, Snowpack-3.60"
keywords_vocabulary = AGU Index Terms
"keywords         = Cryosphere, Mass Balance, Energy Balance, Atmosphere, Land/atmosphere interactions, Climatology"
product_version  = 1.0
[DATA]
2024-01-02T15:00:00   65.980   13.503     -999  -15.320 -249.750    0.000  246.275  171.204  -78.491    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -10.430  -15.320     -999  -15.320   81.500    1.000    1.000  329.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T16:00:00   78.755   12.714     -999  -15.030 -249.750    0.000  246.265  163.941  -85.599    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -11.710  -15.030     -999  -15.030   83.100    1.100    1.100  326.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T17:00:00  104.186   12.229     -999  -16.360 -249.750    0.000  243.521  159.882  -86.833    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -12.440  -16.360     -999  -16.360   82.900    1.200    1.200  326.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T18:00:00  113.631   14.932     -999  -16.710 -249.750    0.000  240.813  155.701  -88.222    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -13.680  -16.710     -999  -16.710   85.500    1.300    1.300  325.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T19:00:00  119.481    7.564     -999  -17.410 -249.750    0.000  238.686  150.281  -91.406    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -14.870  -17.410     -999  -17.410   82.400    1.400    1.400  326.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T20:00:00   97.353   -5.759     -999  -16.980 -249.750    0.000  238.709  145.903  -95.721    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -15.610  -16.980     -999  -16.980   80.600    1.500    1.500  324.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T21:00:00   50.659  -33.913     -999  -16.170 -249.750    0.000  241.209  143.669 -100.410    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -15.800  -16.170     -999  -16.170   77.900    1.600    1.600  324.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T22:00:00  112.307   -6.568     -999  -16.950 -249.750    0.000  240.519  150.294  -93.227    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -13.010  -16.950     -999  -16.950   77.600    1.300    1.300  327.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-02T23:00:00  137.665    9.419     -999  -16.220 -249.750    0.000  241.133  154.106  -90.106    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -13.260  -16.220     -999  -16.220   78.100    1.500    1.500  325.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T00:00:00  186.113    8.757     -999  -16.960 -249.750    0.000  240.425  153.568  -89.924    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000  -13.350  -16.960     -999  -16.960   78.400    1.700    1.700  324.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T01:00:00  210.842   16.098     -999  -16.610 -249.750    0.000  240.204  154.747  -88.549    3.048   15.240   12.192    0.200     -999   15.240    0.000   15.240  -12.670  -16.610     -999  -16.610   75.400    1.700    1.700  325.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T02:00:00   70.412   13.434     -999  -12.250 -249.750    0.000  254.832  164.180  -93.932   66.506  301.744  235.238    0.225     -999  301.744    0.000  301.744   -9.420  -12.250     -999  -12.250   73.600    1.200    1.200  323.000    0.576    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.613     -999   -0.022    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T03:00:00   27.932  -31.363     -999   -8.610 -249.750    0.000  266.603  171.237  -98.788  179.992  899.960  719.968    0.200     -999  899.960    0.000  899.960   -9.030   -8.610     -999   -8.610   76.600    1.200    1.200  321.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T04:00:00  -46.310 -102.340     -999   -6.090 -249.750    0.000  278.704  177.048 -105.193  235.320 1176.600  941.280    0.200     -999 1176.600    0.000 1176.600   -7.370   -6.090     -999   -6.090   75.800    1.100    1.100  315.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T05:00:00    3.194  -69.884     -999   -5.610 -249.750    0.000  283.945  186.600 -101.073  240.939 1204.696  963.757    0.200     -999 1204.696    0.000 1204.696   -4.420   -5.610     -999   -5.610   65.200    0.800    0.800  303.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T06:00:00    6.379  -30.724     -999   -3.600 -249.750    0.000  290.103  193.095 -100.865  246.558 1232.792  986.234    0.200     -999 1232.792    0.000 1232.792   -3.740   -3.600     -999   -3.600   66.600    0.400    0.400  272.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T07:00:00    2.041  -29.610     -999   -4.440 -249.750    0.000  291.086  195.738  -99.258  252.178 1260.888 1008.710    0.200     -999 1260.888    0.000 1260.888   -3.970   -4.440     -999   -4.440   74.000    0.200    0.200  265.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T08:00:00    2.130   -2.610     -999   -5.140 -249.750    0.000  287.842  199.595  -92.234  257.797 1288.984 1031.187    0.200     -999 1288.984    0.000 1288.984   -3.080   -5.140     -999   -5.140   75.300    0.100    0.100  219.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T09:00:00  -93.642  -44.663     -999   -7.350 -249.750    0.000  304.668  200.785 -107.894  329.621 1317.080  987.459    0.273     -999 1317.080    0.000 1317.080   -3.330   -7.350     -999   -7.350   75.600    0.000    0.000  195.000    0.961    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.862     -999    0.000   -0.199     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T10:00:00    3.011    0.075     -999  -10.240 -249.750    0.000  269.928  191.880  -81.881  235.659  973.296  737.637    0.213     -999  973.296    0.000  973.296   -5.850  -10.240     -999  -10.240   74.300    0.400    0.400  352.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T11:00:00   25.917    5.637     -999  -12.880 -249.750    0.000  258.917  186.441  -76.201   79.133  395.664  316.531    0.200     -999  395.664    0.000  395.664   -6.530  -12.880     -999  -12.880   82.000    0.800    0.800  341.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T12:00:00   37.198   10.492     -999  -13.250 -249.750    0.000  254.098  183.029  -74.725   13.248   66.240   52.992    0.200     -999   66.240    0.000   66.240   -7.710  -13.250     -999  -13.250   84.800    0.800    0.800  329.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T13:00:00   90.336   24.228     -999  -13.960 -249.750    0.000  251.829  180.294  -75.137    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000   -7.930  -13.960     -999  -13.960   83.700    1.200    1.200  329.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T14:00:00   87.552   23.638     -999  -13.160 -249.750    0.000  252.738  179.878  -76.454    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000   -7.740  -13.160     -999  -13.160   81.300    1.000    1.000  331.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T15:00:00   76.833   14.347     -999  -12.300 -249.750    0.000  256.015  175.487  -84.033    0.000    0.000    0.000    0.200     -999    0.000    0.000    0.000   -9.230  -12.300     -999  -12.300   81.400    1.100    1.100  329.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.000    0.000    0.000     -999    0.000    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000    6.000    0.000     -999
2024-01-03T16:00:00   78.445    7.454     -999  -12.440    0.523    0.000  255.634  172.557  -86.524    0.000    0.000    0.000    0.300     -999    0.000    0.000    0.000   -9.210  -13.168     -999  -12.440   79.600    1.000    1.000  328.000    0.569    2.136    0.012    0.000    0.000    2.136    2.136    0.641    0.000   -0.000    0.000    0.000     -999    0.013    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    2.136    0.100    2.136    6.000    2.136    6.000    2.136    6.000    0.000    0.000
2024-01-03T17:00:00   73.213    9.663     -999  -12.000    2.001    0.000  252.714  171.204  -84.930    0.000    0.000    0.000    0.300     -999    0.000    0.000    0.000   -9.620  -13.612     -999  -12.000   79.700    1.000    1.000  325.000    0.000    2.183    0.012    0.000    0.000    2.183    2.183    0.656    0.000   -0.000    0.000    0.000     -999    0.015    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    2.183    0.100    2.183    6.000    2.183    6.000    2.183    6.000    0.000    0.000
2024-01-03T18:00:00   73.126   10.169     -999  -13.140    1.798    0.000  250.994  169.223  -85.152    0.000    0.000    0.000    0.300     -999    0.000    0.000    0.000  -10.170  -14.098     -999  -13.140   81.400    1.000    1.000  324.000    0.000    2.233    0.013    0.000    0.000    2.233    2.233    0.671    0.000   -0.000    0.000    0.000     -999    0.015    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    2.233    0.100    2.233    6.000    2.233    6.000    2.233    6.000    0.000    0.000
2024-01-03T19:00:00   71.632   11.841     -999  -12.950    1.259    0.000  250.726  169.488  -84.624    0.000    0.000    0.000    0.450     -999    0.000    0.000    0.000   -9.840  -13.745     -999  -12.950   81.800    1.000    1.000  324.000    0.563    2.267    0.007    0.000    0.000    2.267    2.267    1.308    0.000   -0.000    0.000    0.000     -999    0.017    0.000     -999     -999     -999     -999     -999   -1.000   -1.000    2.267    6.000    2.267    6.000    2.267    6.000    2.267    6.000    0.000    0.000
