194.872 37.875 -999 -19.32 -999.0 0.0 230.685 172.159 -61.966 0.0 0.0 0.0 0.2 -999 0.0 0.0 0.0 -8.68 -19.32 -999 -19.32 71.3 1.4 1.4 317.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
131.86 27.81 -999 -8.99 -83.25 0.0 248.688 179.633 -72.644 80.515 402.573 322.059 0.2 -999 402.573 0.0 402.573 -5.82 -8.99 -999 -8.99 76.4 1.1 1.1 324.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
18.484 -6.71 -999 -3.05 -83.25 0.0 289.055 202.509 -90.592 240.605 1203.025 962.42 0.2 -999 1203.025 0.0 1203.025 -0.61 -3.05 -999 -3.05 61.7 0.5 0.5 211.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
9.789 -6.981 -999 -5.91 -83.25 0.0 292.737 210.477 -86.465 265.697 1328.487 1062.79 0.2 -999 1332.081 0.0 1332.081 0.32 -5.91 -999 -5.91 57.1 0.2 0.2 177.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
5.067 1.467 -999 -13.85 -83.25 0.0 260.957 200.292 -64.666 95.257 476.283 381.026 0.2 -999 476.283 0.0 476.283 -4.93 -13.85 -999 -13.85 80.9 0.6 0.6 330.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
40.245 12.123 -999 -15.32 -83.25 0.0 247.975 189.896 -61.873 0.0 0.0 0.0 0.2 -999 0.0 0.0 0.0 -7.73 -15.32 -999 -15.32 81.5 1.0 1.0 329.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
114.135 27.104 -999 -16.71 -83.25 0.0 243.533 172.238 -74.736 0.0 0.0 0.0 0.2 -999 0.0 0.0 0.0 -10.95 -16.71 -999 -16.71 85.5 1.3 1.3 325.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
168.684 24.775 -999 -16.17 -83.25 0.0 239.534 158.323 -84.374 0.0 0.0 0.0 0.2 -999 0.0 0.0 0.0 -13.04 -16.17 -999 -16.17 77.9 1.6 1.6 324.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
203.421 33.836 -999 -16.96 -83.25 0.0 240.692 164.861 -79.125 0.0 0.0 0.0 0.2 -999 0.0 0.0 0.0 -10.56 -16.96 -999 -16.96 78.4 1.7 1.7 324.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
118.097 7.624 -999 -8.61 -83.25 0.0 255.438 170.127 -88.71 83.182 405.648 322.466 0.208 -999 405.648 0.0 405.648 -10.06 -8.61 -999 -8.61 76.6 1.2 1.2 321.0 0.192 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.606 -999 -0.029 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
-28.423 -76.767 -999 -3.6 -83.25 0.0 284.251 185.369 -102.585 240.939 1204.696 963.757 0.2 -999 1204.696 0.0 1204.696 -3.17 -3.6 -999 -3.6 66.6 0.4 0.4 272.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
-4.963 -47.127 -999 -7.35 -83.25 0.0 291.346 202.295 -93.092 279.865 1288.984 1009.119 0.217 -999 1288.984 0.0 1288.984 -2.56 -7.35 -999 -7.35 75.6 0.0 0.0 195.0 0.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.996 -999 0.0 -0.065 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
21.87 5.547 -999 -13.25 -83.25 0.0 260.981 188.429 -76.316 95.68 478.4 382.72 0.2 -999 478.4 0.0 478.4 -7.67 -13.25 -999 -13.25 84.8 0.8 0.8 329.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
85.139 21.116 -999 -12.3 -83.25 0.0 253.527 179.018 -78.086 0.0 0.0 0.0 0.2 -999 0.0 0.0 0.0 -9.21 -12.3 -999 -12.3 81.4 1.1 1.1 329.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.0 -999 0.0 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
67.677 4.27 -999 -13.14 -83.25 0.0 256.843 171.592 -88.68 0.0 0.0 0.0 0.208 -999 0.0 0.0 0.0 -10.0 -13.14 -999 -13.14 81.4 1.0 1.0 324.0 0.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0 0.0 0.631 -999 0.003 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 6.0 0.0 -999.0
72.315 10.786 -999 -12.66 -82.616 0.0 252.685 170.083 -86.0 0.0 0.0 0.0 0.283 -999 0.0 0.0 0.0 -9.4 -12.51 -999 -12.66 80.4 1.1 1.1 324.0 0.188 2.192 0.008 0.0 0.0 2.192 2.192 0.658 0.0 -0.0 0.0 0.0 -999 0.038 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 2.192 0.1 2.192 6.0 2.192 6.0 2.192 6.0 0.0 0.0
77.444 7.576 -999 -12.68 1.217 0.0 249.807 166.345 -86.784 0.0 0.0 0.0 0.5 -999 0.0 0.0 0.0 -10.71 -17.519 -999 -12.68 81.8 1.4 1.4 321.0 0.261 4.548 0.012 0.0 0.0 4.548 4.548 1.561 0.0 -0.0 0.0 0.0 -999 0.04 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 2.214 0.1 2.214 6.0 4.548 6.0 4.548 6.0 0.0 0.0
39.028 7.155 -999 -7.86 -5.784 0.0 253.31 178.516 -78.36 284.226 324.709 40.483 0.883 -999 324.709 0.0 324.709 -6.2 -6.911 -999 -7.86 80.4 1.3 1.3 320.0 0.199 4.298 -0.008 0.0 0.0 4.298 4.298 2.236 0.0 -0.0 0.0 0.0 -999 0.018 0.0 -999 -999 -999 -999 -999 -1.0 -1.0 1.918 0.1 1.918 6.0 4.298 6.0 4.298 6.0 0.0 0.0
-10.714 -33.846 -999 -3.71 -35.981 0.0 297.463 196.489 -104.899 1117.638 1320.959 203.321 0.845 -999 1384.755 0.0 1384.755 -2.56 -1.841 -999 -3.71 72.4 0.2 0.2 312.0 0.208 3.582 -0.01 0.0 0.0 3.582 3.582 2.779 0.0 -0.0 0.0 0.0 -999 -0.132 -0.014 -999 -999 -999 -999 -999 -1.0 -1.0 1.359 1.73 1.359 6.0 3.582 6.0 3.582 6.0 0.0 0.0
-8.284 -57.258 -999 -1.588 -46.908 0.0 295.183 194.601 -104.469 1151.252 1363.389 212.137 0.842 -999 1384.029 0.0 1384.029 -4.12 0.0 -999 -1.588 67.0 0.1 0.1 141.0 0.236 5.343 0.0 0.0 0.0 5.343 5.343 3.366 0.09 -0.0 0.0 0.0 -999 -0.175 -0.02 -999 -999 -999 -999 -999 -1.0 -1.0 1.164 0.609 1.164 6.0 5.343 6.0 5.343 6.0 0.0 0.056
