timestamp,sensible_heat,latent_heat,ground_temperature,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,reflected_short_wave_radiation,parametrized_albedo,diffuse_incoming_short_wave,air_temperature,relative_humidity,wind_velocity,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_height_of_new_snow,total_amount_of_water,sublimation_mass,evaporated_mass,z_Sn38,natural_stability_index,structural_stability_index
2024-03-27T18:00:00,0.7650762850054874,0.931305444413273,0.5481162051747617,0.3048518315558741,0.4706388879075845,0.3139980635522863,0.0,0.8357142857142856,0.0,0.4503330437300897,0.8204545454545455,0.4166666666666667,0.888888888888889,0.0,0.733277352230369,0.9918937176311642,0.0,0.0,0.7304326552119992,0.6988950276243094,0.7535211267605633,0.2000439677203652,0.0023398763022138,0.0006246558886831
2024-03-27T19:00:00,0.768400020172959,0.931757579389182,0.5481162051747617,0.3048518315558741,0.4555322005157735,0.2995491844575975,0.0,0.8342857142857143,0.0,0.4396177237185056,0.8000000000000002,0.4166666666666667,0.8805555555555555,0.0,0.7328335995849206,0.9921188921414096,0.0,0.0,0.7205713532943147,0.7044198895027625,0.7535211267605633,0.2000256478368797,0.0023398763022138,0.0006166474798538
2024-03-27T20:00:00,0.7730990388225395,0.9328213373813636,0.5481162051747617,0.3048518315558741,0.4397984597449395,0.281893337656022,0.0,0.8385714285714285,0.0,0.4071821604401969,0.8318181818181819,0.5,0.8861111111111112,0.0,0.7325059053236663,0.9918937176311642,0.0,0.0,0.7096185332254361,0.7127071823204421,0.7535211267605633,0.1999981680116514,0.0023398763022138,0.0006116422243355
2024-03-27T21:00:00,0.7757471399627119,0.932803784617908,0.5481162051747617,0.3048518315558741,0.4407522874200728,0.2794355386347606,0.0,0.8414285714285714,0.0,0.4202143064002317,0.8215909090909091,0.5416666666666667,0.8777777777777778,0.0,0.7322123458812927,0.9918937176311642,0.0,0.0,0.6997572313077516,0.7044198895027625,0.7535211267605633,0.1999706881864231,0.0023408783905659,0.0006076380199209
2024-03-27T22:00:00,0.7839339992010868,0.9320608185095706,0.5481162051747617,0.3048518315558741,0.4461926378634259,0.2856654677046961,0.0,0.8442857142857143,0.0,0.4251375615406892,0.8272727272727273,0.6666666666666667,0.8694444444444445,0.0,0.7319529212577998,0.9916685431209188,0.0,0.0,0.691156821047481,0.6961325966850829,0.7535211267605633,0.1999432083611947,0.0023408783905659,0.0006046348666099
2024-03-27T23:00:00,0.7866661543375464,0.9315221302517944,0.5481162051747617,0.3048518315558741,0.4505378528279226,0.2905547791266708,0.0,0.8442857142857143,0.0,0.4341152620909354,0.8113636363636365,0.625,0.8777777777777778,0.0,0.7317071505618591,0.9916685431209188,0.0,0.0,0.6827634228503678,0.6906077348066298,0.7535211267605633,0.1999157285359664,0.0023408783905659,0.0006016317132989
2024-03-28T00:00:00,0.7552147499553713,0.9250273051393584,0.5481162051747617,0.3048518315558741,0.4694554350514007,0.6199086101825606,0.0114361981883489,0.8500000000000001,0.0104987806573754,0.4245583550535766,0.8409090909090909,0.5416666666666667,0.8833333333333334,0.0,0.7313384945179481,0.9912181941004278,0.0,0.0,0.678058603233152,0.6077348066298343,0.7535211267605633,0.1998882487107381,0.0023408783905659,0.0005946243555733
2024-03-28T01:00:00,0.7536337343109213,0.9264076181414468,0.5481162051747617,0.3048518315558741,0.4822526230261065,0.3610073032994091,0.2567652389237696,0.81,0.0302161659161648,0.4590211410367796,0.859090909090909,0.625,0.8694444444444445,0.0,0.7310312811480222,0.9900923215492006,0.0,0.0,0.6748969644503829,0.6243093922651934,0.7535211267605633,0.1998607688855098,0.002341880478918,0.000589619100055
2024-03-28T02:00:00,0.7352243080955205,0.9185687960892442,0.5481162051747617,0.3048518315558741,0.5478106122160596,0.3769939496961705,0.5615178483669102,0.7542857142857142,0.59093194142877,0.5586446568201564,0.7931818181818182,0.4583333333333333,0.8527777777777779,0.0,0.7306284902852306,0.9921188921414096,0.0,0.0,0.6963509419048873,0.569060773480663,0.6901408450704224,0.1998332890602815,0.002341880478918,0.0005816106912257
2024-03-28T03:00:00,0.7430061071232159,0.9162721077812308,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.3984482131669683,0.6809374854504038,0.7142857142857142,0.7528992812296107,0.5682015638575152,0.796590909090909,0.4583333333333333,0.8333333333333334,0.0,0.7297751198132143,0.9921188921414096,0.0,0.0,0.7376592581440428,0.7182320441988951,0.4295774647887323,0.1998058092350532,0.0023428825672701,0.0005906201511587
2024-03-28T04:00:00,0.7498360947072399,0.9195898827081976,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.3984482131669683,0.6709515047946847,0.7014285714285713,0.7500046794947216,0.5925282363162467,0.6397727272727273,0.2916666666666667,0.7666666666666667,0.0,0.7263889457802537,0.9921188921414096,0.0,0.0,0.7745074053860774,0.7182320441988951,0.4929577464788731,0.1997783294098249,0.0023468909206786,0.0004895139896891
2024-03-28T05:00:00,0.7555717793110294,0.9264735923213316,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.420353730290511,0.6528393052061257,0.6728571428571428,0.7471094092605864,0.6663770634231103,0.5261363636363636,0.2916666666666667,0.5861111111111111,0.0,0.7216646868471716,0.9921188921414096,0.0,0.0,0.7726442968176599,0.7182320441988951,0.6197183098591548,0.1997508495845966,0.002365930599369,0.002379498473397
2024-03-28T06:00:00,0.7569454617646375,0.9293567850358454,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4426885955496753,0.6293107759267338,0.6428571428571428,0.7442141390264512,0.6646394439617723,0.5943181818181819,0.2916666666666667,0.5027777777777778,0.0,0.7129261732137249,0.9173609547399234,0.0,0.0,0.7641379829497336,0.7182320441988951,0.6725352112676055,0.199732529701111,0.0023899807198201,0.0021002052154762
2024-03-28T07:00:00,0.7617789668082775,0.9287593858106484,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4495318790990699,0.615623377989457,0.6385714285714286,0.741319537291562,0.6918621488560672,0.5011363636363637,0.3333333333333333,0.4777777777777778,0.0,0.7053550703859965,0.9921188921414096,0.0,0.0,0.7562150667143421,0.7182320441988951,0.6619718309859154,0.1997050498758827,0.0024150329286232,0.0029731217778667
2024-03-28T08:00:00,0.7598305151229149,0.9290145061484606,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4527081790819836,0.611812461524401,0.6228571428571428,0.7384242670574267,0.7222704894294816,0.4102272727272728,0.2916666666666667,0.4638888888888889,0.0,0.697620120427641,0.9921188921414096,0.0,0.0,0.7480474998588554,0.7182320441988951,0.6654929577464788,0.1996775700506544,0.0024410872257785,0.0027128484909154
2024-03-28T09:00:00,0.7521824019750287,0.9309740603445849,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4591177333923322,0.5960290595313434,0.6114285714285714,0.7355289968232916,0.7231392991601506,0.4409090909090909,0.25,0.4527777777777778,0.0,0.6890249730334931,0.9921188921414096,0.0,0.0,0.7370005833976324,0.7182320441988951,0.7007042253521125,0.1996500902254261,0.002469145699638,0.0035587366735071
2024-03-28T10:00:00,0.7676627465483826,0.9275297844671964,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4515340433641617,0.600834090630836,0.6314285714285715,0.7326343950884024,0.6623226180133217,0.5875,0.4166666666666667,0.3722222222222222,0.0,0.6801635740520761,0.9921188921414096,0.0,0.0,0.7246174981651202,0.7182320441988951,0.6373239436619718,0.1996226104001978,0.0024972041734975,0.0032664297512388
2024-03-28T11:00:00,0.7674169886735238,0.9275612583878754,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4523533097045822,0.6125660228344597,0.6428571428571428,0.7297391248542672,0.6597161888213148,0.6125,0.3333333333333333,0.2027777777777777,0.0,0.6719780444844959,0.9921188921414096,0.0,0.0,0.7128554491220805,0.7182320441988951,0.6373239436619718,0.1996042905167123,0.0025262647357092,0.0030071575153911
2024-03-28T12:00:00,0.7615980505876975,0.9302029492879478,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4789641319062621,0.4210545374909685,0.6799999999999999,0.0548797770956114,0.662612221256878,0.6568181818181819,0.3333333333333333,0.075,0.0,0.6654446401507393,0.9921188921414096,0.0,0.0,0.7019967254455464,0.7182320441988951,0.686619718309859,0.1995768106914839,0.0025453044143996,0.0027839231192752
2024-03-28T13:00:00,0.7586889818019095,0.9290608091279212,0.5481162051747617,0.3048518315558741,0.5693821316282192,0.4592885964258959,0.0466845888952308,0.7685714285714285,0.0119587830104927,0.614827686070084,0.7113636363636363,0.3333333333333333,0.9972222222222222,0.0,0.6634033779816765,0.9921188921414096,0.0,0.0,0.6892937124790636,0.7182320441988951,0.6654929577464788,0.1995493308662556,0.0025463065027517,0.0027298663596776
2024-03-28T14:00:00,0.7521663916900216,0.9260834972852228,0.5481162051747617,0.3048518315558741,0.5571722542127387,0.4028950331430475,0.0,0.8042857142857143,0.0,0.5603822762814944,0.7534090909090909,0.3333333333333333,0.975,0.0,0.662802605169377,0.9918937176311642,0.0,0.0,0.6634736624197828,0.7154696132596685,0.6197183098591548,0.1995310109827701,0.0025463065027517,0.0027368737174032
2024-03-28T15:00:00,0.7674866334133046,0.9352735794896564,0.5481162051747617,0.3048518315558741,0.4614892076164906,0.3639952158350602,0.0,0.81,0.0,0.5027512308137851,0.8181818181818182,0.3333333333333333,0.9583333333333334,0.0,0.6626046232198692,0.9925692411619004,0.0,0.0,0.6498861433652633,0.7624309392265194,0.7535211267605633,0.1995035311575418,0.0025463065027517,0.0027338705640922
2024-03-28T16:00:00,0.7664299546028368,0.9370379348508,0.5481162051747617,0.3048518315558741,0.4470272370791678,0.3363460721217246,0.0,0.8157142857142856,0.0,0.475238922675934,0.8340909090909092,0.375,0.9444444444444444,0.0,0.662495391799451,0.9925692411619004,0.0,0.0,0.6346425278054838,0.7624309392265194,0.7535211267605633,0.1994760513323135,0.0025463065027517,0.0027328695129886
2024-03-28T17:00:00,0.7529965249676391,0.9330582996880148,0.5481162051747617,0.3048518315558741,0.482504327551489,0.3235182012941779,0.0,0.8314285714285714,0.0,0.4639443961772371,0.8420454545454545,0.3333333333333333,0.9277777777777778,0.0,0.6623725064514807,0.9921188921414096,0.0,0.0,0.6192859965748911,0.701657458563536,0.7535211267605633,0.1994485715070852,0.0025463065027517,0.0027318684618849
2024-03-28T18:00:00,0.7605221594352211,0.9327356920010542,0.5481162051747617,0.3048518315558741,0.4649070901190518,0.3106377572255349,0.0,0.8357142857142856,0.0,0.4451201853460759,0.8386363636363636,0.4166666666666667,0.9,0.0,0.6622905828861672,0.9921188921414096,0.0,0.0,0.608013248772042,0.7154696132596685,0.7535211267605633,0.1994302516235996,0.0025473085911038,0.0027318684618849
2024-03-28T19:00:00,0.766819004528509,0.933010180905438,0.5481162051747617,0.3048518315558741,0.4556911717949624,0.3010519029322726,0.0,0.8357142857142856,0.0,0.4413553431798436,0.8159090909090909,0.4583333333333333,0.9027777777777778,0.0,0.6622086593208536,0.9921188921414096,0.0,0.0,0.5971921636524455,0.7127071823204421,0.7535211267605633,0.1994027717983713,0.0025473085911038,0.0027318684618849
2024-03-28T20:00:00,0.7738026908486011,0.9329932334096878,0.5481162051747617,0.3048518315558741,0.4477867665241811,0.2943751013130168,0.0,0.8357142857142856,0.0,0.434694468578048,0.8022727272727272,0.5,0.9,0.0,0.6621335627193162,0.9921188921414096,0.0,0.0,0.588441199164424,0.7127071823204421,0.7535211267605633,0.199375291973143,0.0025473085911038,0.0027308674107813
2024-03-28T21:00:00,0.7811185905825901,0.9334141970987702,0.5481162051747617,0.3048518315558741,0.4339209382838166,0.2900640955431035,0.0,0.8757142857142857,0.0,0.4344048653344917,0.7840909090909092,0.4583333333333333,0.888888888888889,0.1727384363487515,0.6762448968445773,0.9950461607746004,0.0,0.0423886201759219,0.5804241865366881,0.7320441988950277,0.7535211267605633,0.1993569720896574,0.0025412960609911,0.0030992542169277
2024-03-28T22:00:00,0.7821216349382842,0.9408962138386592,0.5481162051747617,0.3048518315558741,0.4564286218956442,0.3232991461229426,0.0,1.0,0.0,0.4888502751230814,0.8659090909090911,0.5833333333333334,0.8805555555555555,0.0,0.6764019170114284,0.994370637243864,0.0,0.0430621033082307,0.5754935355778459,0.7624309392265194,0.7535211267605633,0.1993294922644291,0.0025412960609911,0.0019960959006957
2024-03-28T23:00:00,0.7878661251988276,0.9387605267402732,0.5481162051747617,0.3048518315558741,0.4876134878298653,0.3530293139630148,0.0,1.0,0.0,0.5050680567622358,0.8715909090909092,0.625,0.8833333333333334,0.0,0.6766272068160406,0.9948209862643548,0.0,0.0439600808179758,0.5723318967950768,0.7734806629834254,0.7535211267605633,0.1993111723809436,0.0025412960609911,0.0022333450122628
2024-03-29T00:00:00,0.7611033327809784,0.9282191843836088,0.5481162051747617,0.3048518315558741,0.5243976754866287,0.7036490210424398,0.0108636985202952,1.0,0.0092005551217738,0.5267883000289603,0.8545454545454546,0.5833333333333334,0.8805555555555555,0.0,0.6761561463154876,0.9894167980184644,0.0,0.0427559746117267,0.5703935111127839,0.6464088397790055,0.7535211267605633,0.1992836925557153,0.0025412960609911,0.0022223334501226
2024-03-29T01:00:00,0.7740596559229649,0.936152125563996,0.5481162051747617,0.3048518315558741,0.5119802522344298,0.4187940574713148,0.1958854172953529,0.9928571428571428,0.0197488047233482,0.5331595713871995,0.8511363636363637,0.4583333333333333,0.8805555555555555,0.0,0.6761834541705922,0.9916685431209188,0.0,0.0430416947284638,0.5698853905941246,0.7375690607734807,0.7535211267605633,0.199256212730487,0.0025412960609911,0.0022253366034336
2024-03-29T02:00:00,0.7475986573774992,0.9319110147524924,0.5481162051747617,0.3048518315558741,0.5621710177694562,0.4249056967487831,0.5590338550782616,0.94,0.3922399270533622,0.5876049811757892,0.8215909090909091,0.375,0.8805555555555555,0.0,0.6756714318873824,0.9898671470389552,0.0,0.0417763627829139,0.5781470538419556,0.6436464088397791,0.7359154929577464,0.1992378928470014,0.0025422981493432,0.0022133239901896
2024-03-29T03:00:00,0.7464379117144853,0.9299118155216664,0.5481162051747617,0.3082662395143953,0.5693821316282192,0.4176374461671917,0.6672880242381185,0.9157142857142856,0.6134844319895607,0.5983203011873733,0.7238636363636364,0.1666666666666666,0.9305555555555556,0.0,0.6754120072638895,0.9921188921414096,0.0,0.0413681911875752,0.59132054877016,0.6988950276243094,0.7077464788732393,0.1992104130217731,0.0025422981493432,0.002209319785775
2024-03-29T04:00:00,0.7437569894900483,0.929023585164041,0.5481162051747617,0.3071702567128947,0.5693821316282192,0.408402080147906,0.672317226894379,0.914285714285714,0.6212283272544469,0.5763104546770924,0.7704545454545455,0.25,0.25,0.0,0.6752003713868294,0.9921188921414096,0.0,0.0412253311292067,0.602781489357698,0.7182320441988951,0.6654929577464788,0.1991829331965448,0.0025412960609911,0.002206316632464
2024-03-29T05:00:00,0.7496615826006626,0.930381503261031,0.5481162051747617,0.310584664671416,0.5693821316282192,0.4277096029405967,0.6807728055760088,0.91,0.6289722225193329,0.6162757022878657,0.796590909090909,0.2916666666666667,0.2833333333333333,0.0,0.6748863310531273,0.9921188921414096,0.0,0.0410620624910712,0.6196247435873308,0.7182320441988951,0.6901408450704224,0.1991646133130593,0.0025412960609911,0.0019710696231042
2024-03-29T06:00:00,0.7499777857295525,0.93234045218945,0.5481162051747617,0.3129030898284365,0.5693821316282192,0.4408222454907493,0.6452683419754343,0.8028571428571427,0.6367161177842192,0.612221256878077,0.8079545454545455,0.25,0.2888888888888889,0.0,0.674026133617335,0.9921188921414096,0.0,0.0405518479968979,0.6555319269059223,0.7182320441988951,0.7288732394366196,0.1991371334878309,0.0025412960609911,0.0019520496521347
2024-03-29T07:00:00,0.7556558333073166,0.9314195373757348,0.5481162051747617,0.325886270707752,0.5693821316282192,0.4398803082544369,0.6002460713934676,0.7242857142857142,0.6444600130491053,0.613090066608746,0.8000000000000002,0.375,0.2777777777777778,0.0,0.6593549884624312,0.9921188921414096,0.0,0.0,0.6861132544178256,0.7182320441988951,0.7112676056338028,0.1991188136043454,0.0025473085911038,0.0025666950297812
2024-03-29T08:00:00,0.7581446321116685,0.9320484105216104,0.5481162051747617,0.3209965012856722,0.5693821316282192,0.4447301897455893,0.5706614612881588,0.6814285714285715,0.6522039083139914,0.6194613379669852,0.8170454545454546,0.3333333333333333,0.2805555555555555,0.0,0.6569245893581288,0.9921188921414096,0.0,0.0,0.6875247003029903,0.7182320441988951,0.7218309859154929,0.1990913337791171,0.0025663482697942,0.0025656939786776
2024-03-29T09:00:00,0.7523176888833386,0.933568237729786,0.5481162051747617,0.3193946802680943,0.5693821316282192,0.4593586940806911,0.5705054033967164,0.6671428571428573,0.6599478035788776,0.6472632493483927,0.7829545454545456,0.25,0.2916666666666667,0.0,0.6524187932658829,0.9921188921414096,0.0,0.0,0.6846265314187853,0.7182320441988951,0.7499999999999999,0.1990730138956316,0.0025893963018931,0.002382501626708
2024-03-29T10:00:00,0.7635424997018083,0.9323558865159368,0.5481162051747617,0.3141676853686296,0.5693821316282192,0.4501058036477068,0.5755897867438736,0.6742857142857144,0.6676916988437638,0.6075876049811758,0.8352272727272728,0.5,0.3166666666666666,0.0,0.6468957795709935,0.9921188921414096,0.0,0.0,0.6783785309671226,0.7182320441988951,0.7288732394366196,0.1990455340704033,0.0026144485106962,0.0021642724861104
2024-03-29T11:00:00,0.764162898245833,0.9314528270995298,0.5481162051747617,0.3108797369641277,0.5693821316282192,0.4480773527620667,0.4211864538301434,0.7085714285714284,0.4756880194239141,0.6067187952505068,0.8420454545454545,0.4166666666666667,0.2472222222222222,0.0,0.6426903698848974,0.9921188921414096,0.0,0.0,0.6719987955661779,0.7182320441988951,0.7112676056338028,0.199018054245175,0.0026304819243303,0.0021392462085189
2024-03-29T12:00:00,0.7610745142679657,0.9340243069457798,0.5481162051747617,0.312692323905071,0.5693821316282192,0.4785917381151616,0.2151072660899134,0.7442857142857142,0.0256209020996224,0.6185925282363163,0.8715909090909092,0.375,0.1805555555555555,0.0,0.6402326629254905,0.9921188921414096,0.0,0.0,0.667444530176713,0.7182320441988951,0.7570422535211266,0.1989997343616894,0.002636494454443,0.0038440362380499
2024-03-29T13:00:00,0.7587754373409478,0.9359378607962962,0.5481162051747617,0.3121443325043207,0.5693821316282192,0.5524921906831455,0.0208781317197579,0.7742857142857142,0.0104854106724567,0.6278598320301187,0.8875000000000001,0.3333333333333333,0.1277777777777778,0.0,0.6389150589166974,0.9921188921414096,0.0,0.0,0.6617422888006472,0.7182320441988951,0.7922535211267604,0.1989722545364611,0.0026374965427951,0.0037699584563791
2024-03-29T14:00:00,0.7549946085365238,0.9349869852311652,0.5481162051747617,0.3098259073473001,0.5693821316282192,0.4517837662593702,0.0,0.7814285714285714,0.0,0.6015059368664929,0.8931818181818182,0.3333333333333333,0.0805555555555555,0.0,0.6382391895028605,0.9921188921414096,0.0,0.0,0.6505259988332047,0.7182320441988951,0.7746478873239435,0.1989539346529755,0.0026374965427951,0.0037379248210621
2024-03-29T15:00:00,0.7507406758101404,0.9324666505060188,0.5481162051747617,0.3063693462041058,0.5693821316282192,0.433869434355737,0.0,0.7871428571428571,0.0,0.5852881552273386,0.8806818181818182,0.3333333333333333,0.0694444444444444,0.0,0.6377749559660837,0.9921188921414096,0.0,0.0,0.6344543350207953,0.7182320441988951,0.7288732394366196,0.1989264548277472,0.0026374965427951,0.0037159016967816
2024-03-29T16:00:00,0.7477603612560708,0.9318008560301156,0.5481162051747617,0.3048518315558741,0.5581923199208675,0.4194775096055694,0.0,0.7914285714285714,0.0,0.5693599768317406,0.8784090909090908,0.2916666666666667,0.0,0.0,0.6376315897267849,0.992344066651655,0.0,0.0,0.6154845023241808,0.7265193370165747,0.7077464788732393,0.1989081349442617,0.0026374965427951,0.0037108964412633
2024-03-29T17:00:00,0.7505933811880752,0.9353271456815812,0.5481162051747617,0.3048518315558741,0.4690006005581658,0.4044328004451202,0.0,0.7771428571428571,0.0,0.5511149724876918,0.8750000000000001,0.2083333333333333,0.875,0.0,0.6375701470527997,0.9921188921414096,0.0,0.0,0.602630935129947,0.7513812154696133,0.7535211267605633,0.1988806551190334,0.0026374965427951,0.0037118974923669
2024-03-29T18:00:00,0.7461273121853478,0.9352163816914992,0.5481162051747617,0.3048518315558741,0.4824380895184937,0.3916268351346971,0.0,0.7757142857142856,0.0,0.539820445988995,0.8681818181818183,0.25,0.8555555555555556,0.0,0.6375087043788146,0.992344066651655,0.0,0.0,0.5898526450495888,0.7348066298342542,0.7535211267605633,0.1988623352355479,0.0026374965427951,0.0037128985434706
2024-03-29T19:00:00,0.7550106188215309,0.936546760107895,0.5481162051747617,0.3048518315558741,0.4935881584060478,0.3897429606620723,0.0,0.7857142857142856,0.0,0.545033304373009,0.8602272727272728,0.3333333333333333,0.8694444444444445,0.0,0.6374677425961578,0.992344066651655,0.0,0.0,0.5805182829290325,0.7513812154696133,0.7535211267605633,0.1988348554103195,0.0026374965427951,0.0037149006456779
2024-03-29T20:00:00,0.7645591527997585,0.937321502770764,0.5481162051747617,0.3048518315558741,0.4983352174373828,0.380744174227721,0.0,0.7928571428571427,0.0,0.5236026643498407,0.8750000000000001,0.4166666666666667,0.8777777777777778,0.0,0.6374404347410532,0.992344066651655,0.0,0.0,0.572708282364454,0.7624309392265194,0.7535211267605633,0.198816535526834,0.0026374965427951,0.0037179037989889
2024-03-29T21:00:00,0.7713202961582519,0.937847177772875,0.5481162051747617,0.3048518315558741,0.50224326138411,0.3752196028091635,0.0,0.7985714285714285,0.0,0.5247610773240661,0.8750000000000001,0.5,0.8777777777777778,0.0,0.6374199538497248,0.992344066651655,0.229054573405073,0.0,0.5668554867606375,0.765193370165746,0.7535211267605633,0.1987982156433484,0.0026374965427951,0.0037209069522999
2024-03-29T22:00:00,0.7723633662264638,0.9377215847240116,0.5481162051747617,0.3048518315558741,0.4948378492952273,0.3728012337187244,0.0,0.8,0.0,0.5172313929916015,0.8897727272727273,0.4166666666666667,0.888888888888889,0.0,0.6374062999221726,0.9925692411619004,0.3059185242121445,0.0,0.5618683779663888,0.7790055248618785,0.7535211267605633,0.1987707358181201,0.0026374965427951,0.0037239101056108
