timestamp,sensible_heat,latent_heat,ground_heat,ground_temperature,ground_heat_at_soil_interface,rain_energy,outgoing_long_wave_radiation,incoming_long_wave_radiation,net_long_wave_radiation,reflected_short_wave_radiation,incoming_short_wave_radiation,net_short_wave_radiation,parametrized_albedo,measured_albedo,incoming_short_wave_on_horizontal,direct_incoming_short_wave,diffuse_incoming_short_wave,air_temperature,surface_temperature(mod),surface_temperature(meas),bottom_temperature,relative_humidity,wind_velocity,wind_velocity_drift,wind_direction,solid_precipitation_rate,snow_height(mod),snow_height(meas),hoar_size,24h_wind_drift,24h_height_of_new_snow,3d_sum_of_daily_height_of_new_snow,snow_water_equivalent,total_amount_of_water,erosion_mass_loss,rain_rate,virtual_lysimeter,virtual_lysimeter_under_the_soil,sublimation_mass,evaporated_mass,temperature@0.25m,temperature@0.5m,temperature@1m,temperature@-0.25m,temperature@-0.1m,profile_type,stability_class,z_Sdef,deformation_rate_stability_index,z_Sn38,natural_stability_index,z_Sk38,Sk38_skier_stability_index,z_SSI,structural_stability_index,z_S5,stability_index_5
2024-01-02T00:00:00,194.872,37.875,-999,-19.32,-999.0,0.0,230.685,172.159,-61.966,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-8.68,-19.32,-999,-19.32,71.3,1.4,1.4,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T01:00:00,166.136,31.825,-999,-18.13,-249.75,0.0,233.403,172.131,-64.711,3.384,16.92,13.536,0.2,-999,16.92,0.0,16.92,-8.51,-18.13,-999,-18.13,68.9,1.3,1.3,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T02:00:00,134.232,31.785,-999,-12.74,-249.75,0.0,247.76,180.046,-71.31,61.086,305.432,244.346,0.2,-999,305.432,0.0,305.432,-5.98,-12.74,-999,-12.74,70.6,1.3,1.3,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T03:00:00,95.212,19.822,-999,-8.99,-249.75,0.0,264.902,186.72,-81.912,177.074,885.368,708.294,0.2,-999,885.368,0.0,885.368,-5.82,-8.99,-999,-8.99,76.4,1.1,1.1,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T04:00:00,34.271,-4.815,-999,-5.14,-249.75,0.0,280.615,192.998,-91.473,232.001,1160.007,928.005,0.2,-999,1160.007,0.0,1160.007,-3.41,-5.14,-999,-5.14,66.0,0.7,0.7,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T05:00:00,12.401,-8.341,-999,-3.41,-249.75,0.0,291.377,205.001,-90.471,240.605,1203.025,962.42,0.2,-999,1203.025,0.0,1203.025,-0.63,-3.41,-999,-3.41,65.1,0.5,0.5,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T06:00:00,8.78,-6.973,-999,-3.05,-249.75,0.0,295.174,209.528,-89.831,249.209,1246.044,996.835,0.2,-999,1246.044,0.0,1246.044,-0.61,-3.05,-999,-3.05,61.7,0.5,0.5,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T07:00:00,9.106,-7.321,-999,-2.96,-249.75,0.0,296.011,210.799,-89.423,257.813,1289.063,1031.25,0.2,-999,1289.063,0.0,1289.063,-0.47,-2.96,-999,-2.96,66.3,0.5,0.5,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T08:00:00,13.953,-10.456,-999,-3.45,-249.75,0.0,294.819,210.059,-88.957,266.416,1332.081,1065.665,0.2,-999,1332.081,0.0,1332.081,0.0,-3.45,-999,-3.45,55.0,0.6,0.6,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T09:00:00,6.308,-3.165,-999,-5.91,-249.75,0.0,287.381,210.572,-81.015,272.863,1364.317,1091.454,0.2,-999,1375.1,0.0,1375.1,0.32,-5.91,-999,-5.91,57.1,0.2,0.2,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T10:00:00,1.207,0.063,-999,-9.81,-249.75,0.0,273.263,205.321,-72.043,196.43,982.152,785.722,0.2,-999,982.152,0.0,982.152,-2.65,-9.81,-999,-9.81,69.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T11:00:00,4.435,1.195,-999,-13.54,-249.75,0.0,257.935,199.815,-62.112,76.557,382.784,306.227,0.2,-999,382.784,0.0,382.784,-3.7,-13.54,-999,-13.54,76.8,0.5,0.5,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T12:00:00,9.559,3.145,-999,-13.85,-249.75,0.0,251.673,195.741,-59.842,12.782,63.912,51.13,0.2,-999,63.912,0.0,63.912,-4.93,-13.85,-999,-13.85,80.9,0.6,0.6,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T13:00:00,17.493,5.611,-999,-14.48,-249.75,0.0,249.701,193.533,-60.034,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-4.96,-14.48,-999,-14.48,79.7,0.7,0.7,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T14:00:00,38.595,12.363,-999,-14.83,-249.75,0.0,247.949,191.974,-59.81,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-5.48,-14.83,-999,-14.83,81.2,0.9,0.9,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T15:00:00,64.646,18.395,-999,-15.32,-249.75,0.0,246.275,184.181,-65.773,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-7.73,-15.32,-999,-15.32,81.5,1.0,1.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T16:00:00,85.889,22.411,-999,-15.03,-249.75,0.0,246.265,176.537,-73.255,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-9.0,-15.03,-999,-15.03,83.1,1.1,1.1,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T17:00:00,117.368,26.697,-999,-16.36,-249.75,0.0,243.521,172.281,-74.682,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-9.72,-16.36,-999,-16.36,82.9,1.2,1.2,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T18:00:00,139.148,32.204,-999,-16.71,-249.75,0.0,240.813,167.897,-76.27,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-10.95,-16.71,-999,-16.71,85.5,1.3,1.3,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T19:00:00,164.605,31.519,-999,-17.41,-249.75,0.0,238.686,162.182,-79.743,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-12.13,-17.41,-999,-17.41,82.4,1.4,1.4,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T20:00:00,172.523,26.934,-999,-16.98,-249.75,0.0,238.709,157.564,-84.292,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-12.86,-16.98,-999,-16.98,80.6,1.5,1.5,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T21:00:00,168.925,15.871,-999,-16.17,-249.75,0.0,241.209,155.222,-89.087,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-13.04,-16.17,-999,-16.17,77.9,1.6,1.6,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T22:00:00,172.36,22.836,-999,-16.95,-249.75,0.0,240.519,162.303,-81.458,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-10.24,-16.95,-999,-16.95,77.6,1.3,1.3,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-02T23:00:00,181.762,34.127,-999,-16.22,-249.75,0.0,241.133,166.402,-78.056,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-10.48,-16.22,-999,-16.22,78.1,1.5,1.5,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T00:00:00,256.141,44.546,-999,-16.96,-249.75,0.0,240.425,165.877,-77.861,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-10.56,-16.96,-999,-16.96,78.4,1.7,1.7,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T01:00:00,305.959,68.133,-999,-16.61,-249.75,0.0,240.204,174.478,-69.212,3.048,15.24,12.192,0.2,-999,15.24,0.0,15.24,-7.37,-16.61,-999,-16.61,75.4,1.7,1.7,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T02:00:00,66.558,26.207,-999,-12.25,-249.75,0.0,259.507,169.759,-93.139,66.506,301.744,235.238,0.225,-999,301.744,0.0,301.744,-10.65,-12.25,-999,-12.25,73.6,1.2,1.2,323.0,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.606,-999,-0.029,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T03:00:00,-18.225,-71.467,-999,-8.61,-249.75,0.0,266.603,166.144,-103.778,179.992,899.96,719.968,0.2,-999,899.96,0.0,899.96,-10.06,-8.61,-999,-8.61,76.6,1.2,1.2,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T04:00:00,-95.119,-139.556,-999,-6.09,-249.75,0.0,278.704,173.733,-108.442,235.32,1176.6,941.28,0.2,-999,1176.6,0.0,1176.6,-7.87,-6.09,-999,-6.09,75.8,1.1,1.1,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T05:00:00,0.154,-71.149,-999,-5.61,-249.75,0.0,283.945,186.772,-100.905,240.939,1204.696,963.757,0.2,-999,1204.696,0.0,1204.696,-4.07,-5.61,-999,-5.61,65.2,0.8,0.8,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T06:00:00,9.696,-19.594,-999,-3.6,-249.75,0.0,290.103,195.601,-98.41,246.558,1232.792,986.234,0.2,-999,1232.792,0.0,1232.792,-3.17,-3.6,-999,-3.6,66.6,0.4,0.4,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T07:00:00,3.517,-12.303,-999,-4.44,-249.75,0.0,291.086,198.641,-96.412,252.178,1260.888,1008.71,0.2,-999,1260.888,0.0,1260.888,-3.42,-4.44,-999,-4.44,74.0,0.2,0.2,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T08:00:00,1.786,-0.993,-999,-5.14,-249.75,0.0,287.842,203.311,-88.593,257.797,1288.984,1031.187,0.2,-999,1288.984,0.0,1288.984,-2.29,-5.14,-999,-5.14,75.3,0.1,0.1,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T09:00:00,-20.192,-128.085,-999,-7.35,-249.75,0.0,295.11,204.933,-94.27,329.621,1317.08,987.459,0.25,-999,1317.08,0.0,1317.08,-2.56,-7.35,-999,-7.35,75.6,0.0,0.0,195.0,0.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.996,-999,0.0,-0.065,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T10:00:00,2.845,0.195,-999,-10.24,-249.75,0.0,269.928,194.238,-79.569,194.659,973.296,778.637,0.2,-999,973.296,0.0,973.296,-5.58,-10.24,-999,-10.24,74.3,0.4,0.4,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T11:00:00,25.656,5.848,-999,-12.88,-249.75,0.0,258.917,187.543,-75.121,79.133,395.664,316.531,0.2,-999,395.664,0.0,395.664,-6.34,-12.88,-999,-12.88,82.0,0.8,0.8,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T12:00:00,37.109,10.597,-999,-13.25,-249.75,0.0,254.098,183.506,-74.258,13.248,66.24,52.992,0.2,-999,66.24,0.0,66.24,-7.67,-13.25,-999,-13.25,84.8,0.8,0.8,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T13:00:00,90.441,24.453,-999,-13.96,-249.75,0.0,251.829,180.581,-74.856,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-7.86,-13.96,-999,-13.96,83.7,1.2,1.2,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T14:00:00,87.799,24.133,-999,-13.16,-249.75,0.0,252.738,180.584,-75.761,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-7.55,-13.16,-999,-13.16,81.3,1.0,1.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T15:00:00,77.175,14.763,-999,-12.3,-249.75,0.0,256.015,175.889,-83.64,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-9.21,-12.3,-999,-12.3,81.4,1.1,1.1,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T16:00:00,72.474,7.066,-999,-12.44,-249.75,0.0,257.052,172.945,-87.561,0.0,0.0,0.0,0.225,-999,0.0,0.0,0.0,-9.09,-12.44,-999,-12.44,79.6,1.0,1.0,328.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.631,-999,0.003,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T17:00:00,61.995,3.544,-999,-12.0,-249.75,0.0,257.817,171.853,-89.397,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-9.47,-12.0,-999,-12.0,79.7,1.0,1.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T18:00:00,68.564,2.199,-999,-13.14,-249.75,0.0,255.662,169.977,-89.081,0.0,0.0,0.0,0.2,-999,0.0,0.0,0.0,-10.0,-13.14,-999,-13.14,81.4,1.0,1.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-999,0.0,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,-999.0
2024-01-03T19:00:00,69.589,9.335,-999,-12.95,-249.373,0.0,253.513,170.715,-86.209,0.0,0.0,0.0,0.25,-999,0.0,0.0,0.0,-9.52,-13.467,-999,-12.95,81.8,1.0,1.0,324.0,0.563,2.097,0.014,0.0,0.0,2.097,2.097,0.629,0.0,-0.0,0.0,0.0,-999,0.008,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.097,0.1,2.097,6.0,2.097,6.0,2.097,6.0,0.0,0.0
2024-01-03T20:00:00,73.633,10.493,-999,-13.39,1.009,0.0,251.093,169.255,-85.219,0.0,0.0,0.0,0.3,-999,0.0,0.0,0.0,-10.32,-14.183,-999,-13.39,81.7,1.0,1.0,323.0,0.0,2.15,0.013,0.0,0.0,2.15,2.15,0.646,0.0,-0.0,0.0,0.0,-999,0.016,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.15,0.1,2.15,6.0,2.15,6.0,2.15,6.0,0.0,0.0
2024-01-03T21:00:00,73.723,12.531,-999,-12.66,0.516,0.0,253.45,170.278,-86.573,0.0,0.0,0.0,0.3,-999,0.0,0.0,0.0,-9.4,-12.51,-999,-12.66,80.4,1.1,1.1,324.0,0.0,2.192,0.008,0.0,0.0,2.192,2.192,0.658,0.0,-0.0,0.0,0.0,-999,0.013,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.192,0.1,2.192,6.0,2.192,6.0,2.192,6.0,0.0,0.0
2024-01-03T22:00:00,84.141,4.614,-999,-12.86,0.641,0.0,253.706,167.508,-89.544,0.0,0.0,0.0,0.3,-999,0.0,0.0,0.0,-11.16,-13.738,-999,-12.86,85.1,1.1,1.1,329.0,0.0,2.229,0.011,0.0,0.0,2.229,2.229,0.67,0.0,-0.0,0.0,0.0,-999,0.012,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.229,0.1,2.229,6.0,2.229,6.0,2.229,6.0,0.0,0.0
2024-01-03T23:00:00,79.435,10.202,-999,-12.66,1.036,0.0,252.82,165.52,-90.607,0.0,0.0,0.0,0.3,-999,0.0,0.0,0.0,-11.05,-13.196,-999,-12.66,86.4,1.2,1.2,322.0,0.0,2.267,0.009,0.552,0.0,2.267,2.267,0.682,0.0,-0.0,0.0,0.0,-999,0.012,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.267,0.1,2.267,6.0,2.267,6.0,2.267,6.0,0.0,0.0
2024-01-04T00:00:00,68.756,7.913,-999,-12.68,1.975,0.0,242.894,166.008,-80.202,0.0,0.0,0.0,0.9,-999,0.0,0.0,0.0,-10.71,-17.519,-999,-12.68,81.8,1.4,1.4,321.0,0.782,4.548,0.012,0.0,0.0,4.548,4.548,1.561,0.0,-0.0,0.0,0.0,-999,0.017,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.214,0.1,2.214,6.0,4.548,6.0,4.548,6.0,0.0,0.0
2024-01-04T01:00:00,53.688,10.646,-999,-11.73,4.039,0.0,233.375,166.572,-70.13,11.376,12.64,1.264,0.9,-999,12.64,0.0,12.64,-10.37,-19.442,-999,-11.73,79.1,1.3,1.3,325.0,0.0,4.541,0.01,0.0,0.0,4.541,4.541,1.577,0.0,-0.0,0.0,0.0,-999,0.016,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.165,0.1,2.165,6.0,4.541,6.0,4.541,6.0,0.0,0.0
2024-01-04T02:00:00,39.928,12.883,-999,-10.02,-2.064,0.0,250.914,180.86,-73.666,224.572,254.424,29.852,0.882,-999,254.424,0.0,254.424,-5.57,-9.525,-999,-10.02,77.8,1.4,1.4,321.0,0.596,4.475,0.003,0.0,0.0,4.475,4.475,2.246,0.0,-0.0,0.0,0.0,-999,0.012,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,2.079,0.1,2.079,6.0,4.475,6.0,4.475,6.0,0.0,0.0
2024-01-04T03:00:00,23.469,-2.065,-999,-7.86,-19.327,0.0,275.642,188.117,-91.283,616.729,707.064,90.335,0.868,-999,707.064,0.0,707.064,-6.2,-6.911,-999,-7.86,80.4,1.3,1.3,320.0,0.0,4.298,-0.008,0.0,0.0,4.298,4.298,2.236,0.0,-0.0,0.0,0.0,-999,-0.01,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,1.918,0.1,1.918,6.0,4.298,6.0,4.298,6.0,0.0,0.0
2024-01-04T04:00:00,-5.766,-21.906,-999,-5.06,-35.862,0.0,283.562,188.673,-98.658,1039.045,1230.677,191.632,0.843,-999,1258.336,0.0,1258.336,-5.67,-7.608,-999,-5.06,79.2,0.7,0.7,314.0,0.0,4.048,-0.0,0.0,0.0,4.048,4.048,2.204,0.0,-0.0,0.0,0.0,-999,-0.032,0.0,-999,-999,-999,-999,-999,-1.0,-1.0,1.718,0.1,1.718,6.0,4.048,6.0,4.048,6.0,0.0,0.0
2024-01-04T05:00:00,-25.629,-29.527,-999,-1.93,-35.584,0.0,305.902,197.769,-112.084,1156.935,1366.1,209.165,0.847,-999,1460.752,0.0,1460.752,-2.68,0.0,-999,-1.93,73.0,0.6,0.6,313.0,0.624,3.761,-0.019,0.0,0.0,3.761,3.761,2.826,0.0,-0.0,0.0,0.0,-999,-0.057,-0.01,-999,-999,-999,-999,-999,-1.0,-1.0,1.492,0.1,1.492,6.0,3.761,6.0,3.761,6.0,0.0,0.0
2024-01-04T06:00:00,-0.748,-50.106,-999,-3.71,-36.497,0.0,302.923,203.023,-103.955,1156.935,1366.1,209.165,0.847,-999,1435.178,0.0,1435.178,-2.56,-1.841,-999,-3.71,72.4,0.2,0.2,312.0,0.0,3.582,-0.01,0.0,0.0,3.582,3.582,2.779,0.0,-0.0,0.0,0.0,-999,-0.043,-0.004,-999,-999,-999,-999,-999,-1.0,-1.0,1.359,1.73,1.359,6.0,3.582,6.0,3.582,6.0,0.0,0.0
